"species","X","latitude","longitude","year","icmbio.cat"
"Physalaemus nattereri",10251,-20.4303,-51.2566,1863,"LC"
"Physalaemus nattereri",10252,-19.98,-50.2897,1863,"LC"
"Physalaemus nattereri",10253,-20.6567,-49.3872,1863,"LC"
"Physalaemus nattereri",10254,-21.3181,-49.0544,1863,"LC"
"Physalaemus nattereri",10255,-22.2366,-47.8313,1863,"LC"
"Physalaemus nattereri",10256,-22.1855,-47.8781,1863,"LC"
"Physalaemus nattereri",10257,-22.2935,-47.8336,1863,"LC"
"Physalaemus nattereri",10258,-18.992,-49.5436,1863,"LC"
"Physalaemus nattereri",10259,-21.2547,-48.3222,1863,"LC"
"Physalaemus nattereri",10260,-23.0764,-49.8304,1863,"LC"
"Physalaemus nattereri",10261,-21.5823,-56.3534,1863,"LC"
"Physalaemus nattereri",10262,-17.9093,-51.7315,1863,"LC"
"Physalaemus nattereri",10263,-17.6049,-45.9343,1863,"LC"
"Physalaemus nattereri",10264,-22.6743,-48.8248,1863,"LC"
"Physalaemus nattereri",10265,-13.0376,-56.1657,1863,"LC"
"Physalaemus nattereri",10266,-16.4812,-47.9918,1863,"LC"
"Physalaemus nattereri",10267,-20.74,-49.937,1863,"LC"
"Physalaemus nattereri",10268,-20.8058,-49.9639,1863,"LC"
"Physalaemus nattereri",10269,-14.412,-46.0654,1863,"LC"
"Physalaemus nattereri",10270,-14.6474,-44.0928,1863,"LC"
"Physalaemus nattereri",10271,-13.4872,-48.2697,1863,"LC"
"Physalaemus nattereri",10272,-13.5255,-48.2525,1863,"LC"
"Physalaemus nattereri",10273,-13.4983,-48.3484,1863,"LC"
"Physalaemus nattereri",10274,-17.6134,-52.7643,1863,"LC"
"Physalaemus nattereri",10275,-17.5591,-52.6749,1863,"LC"
"Physalaemus nattereri",10276,-20.1197,-56.5975,1863,"LC"
"Physalaemus nattereri",10277,-15.9141,-51.5787,1863,"LC"
"Physalaemus nattereri",10278,-16.2869,-50.1408,1863,"LC"
"Physalaemus nattereri",10279,-21.1007,-55.8993,1863,"LC"
"Physalaemus nattereri",10280,-14.3636,-55.7794,1863,"LC"
"Physalaemus nattereri",10281,-21.0761,-49.5431,1863,"LC"
"Physalaemus nattereri",10282,-21.0777,-49.5397,1863,"LC"
"Physalaemus nattereri",10283,-21.0666,-49.5333,1863,"LC"
"Physalaemus nattereri",10284,-21.926,-53.4217,1863,"LC"
"Physalaemus nattereri",10285,-13.9497,-51.9184,1863,"LC"
"Physalaemus nattereri",10286,-14.5924,-52.409,1863,"LC"
"Physalaemus nattereri",10287,-21.4681,-49.2208,1863,"LC"
"Physalaemus nattereri",10288,-16.2549,-49.22,1863,"LC"
"Physalaemus nattereri",10289,-16.2561,-49.215,1863,"LC"
"Physalaemus nattereri",10290,-20.3208,-49.4977,1863,"LC"
"Physalaemus nattereri",10291,-20.39,-49.4331,1863,"LC"
"Physalaemus nattereri",10292,-10.2181,-48.1532,1863,"LC"
"Physalaemus nattereri",10293,-7.8283,-47.9972,1863,"LC"
"Physalaemus nattereri",10294,-16.8086,-49.9455,1863,"LC"
"Physalaemus nattereri",10295,-17.1737,-46.8838,1863,"LC"
"Physalaemus nattereri",10296,-12.605,-47.8988,1863,"LC"
"Physalaemus nattereri",10297,-12.5919,-47.8769,1863,"LC"
"Physalaemus nattereri",10298,-12.5719,-47.8769,1863,"LC"
"Physalaemus nattereri",10299,-12.6953,-47.8117,1863,"LC"
"Physalaemus nattereri",10300,-19.5272,-51.3952,1863,"LC"
"Physalaemus nattereri",10301,-20.2065,-47.4384,1863,"LC"
"Physalaemus nattereri",10302,-16.1116,-49.3135,1863,"LC"
"Physalaemus nattereri",10303,-17.3286,-48.9922,1863,"LC"
"Physalaemus nattereri",10304,-23.1861,-49.3657,1863,"LC"
"Physalaemus nattereri",10305,-17.3992,-44.8672,1863,"LC"
"Physalaemus nattereri",10306,-21.9951,-47.3895,1863,"LC"
"Physalaemus nattereri",10307,-17.388,-48.289,1863,"LC"
"Physalaemus nattereri",10308,-21.0007,-49.9357,1863,"LC"
"Physalaemus nattereri",10309,-20.0808,-48.646,1863,"LC"
"Physalaemus nattereri",10310,-16.7843,-56.9485,1863,"LC"
"Physalaemus nattereri",10311,-17.6369,-49.6463,1863,"LC"
"Physalaemus nattereri",10312,-17.5297,-49.5375,1863,"LC"
"Physalaemus nattereri",10313,-15.5252,-59.4541,1863,"LC"
"Physalaemus nattereri",10314,-11.5112,-47.0463,1863,"LC"
"Physalaemus nattereri",10315,-15.9571,-58.9809,1863,"LC"
"Physalaemus nattereri",10316,-15.5235,-57.2147,1863,"LC"
"Physalaemus nattereri",10317,-6.3684,-47.1798,1863,"LC"
"Physalaemus nattereri",10318,-6.3016,-47.3641,1863,"LC"
"Physalaemus nattereri",10319,-10.5439,-48.4962,1863,"LC"
"Physalaemus nattereri",10320,-10.45,-48.4,1863,"LC"
"Physalaemus nattereri",10321,-10.1166,-48.4166,1863,"LC"
"Physalaemus nattereri",10322,-10.0833,-48.45,1863,"LC"
"Physalaemus nattereri",10323,-21.0428,-49.3772,1863,"LC"
"Physalaemus nattereri",10324,-18.437,-50.5295,1863,"LC"
"Physalaemus nattereri",10325,-20.4433,-53.7591,1863,"LC"
"Physalaemus nattereri",10326,-15.2749,-58.1495,1863,"LC"
"Physalaemus nattereri",10327,-21.8019,-54.5464,1863,"LC"
"Physalaemus nattereri",10328,-22.4166,-47.55,1863,"LC"
"Physalaemus nattereri",10329,-22.3728,-47.5791,1863,"LC"
"Physalaemus nattereri",10330,-17.739,-51.0378,1863,"LC"
"Physalaemus nattereri",10331,-19.9808,-49.6819,1863,"LC"
"Physalaemus nattereri",10332,-20.1794,-51.0022,1863,"LC"
"Physalaemus nattereri",10333,-19.8869,-47.3575,1863,"LC"
"Physalaemus nattereri",10334,-21.4,-49.502,1863,"LC"
"Physalaemus nattereri",10335,-20.1782,-50.8923,1863,"LC"
"Physalaemus nattereri",10336,-20.1852,-50.8945,1863,"LC"
"Physalaemus nattereri",10337,-20.2423,-50.9517,1863,"LC"
"Physalaemus nattereri",10338,-13.0173,-44.6135,1863,"LC"
"Physalaemus nattereri",10339,-17.28,-53.13,1863,"LC"
"Physalaemus nattereri",10340,-17.31,-53.17,1863,"LC"
"Physalaemus nattereri",10341,-17.23,-53.16,1863,"LC"
"Physalaemus nattereri",10342,-17.27,-53.14,1863,"LC"
"Physalaemus nattereri",10343,-20.926,-50.349,1863,"LC"
"Physalaemus nattereri",10344,-12.7988,-45.4834,1863,"LC"
"Physalaemus nattereri",10345,-13,-45,1863,"LC"
"Physalaemus nattereri",10346,-12.366,-44.9711,1863,"LC"
"Physalaemus nattereri",10347,-12.3819,-44.92,1863,"LC"
"Physalaemus nattereri",10348,-13.5366,-46.4865,1863,"LC"
"Physalaemus nattereri",10349,-21.603,-46.8789,1863,"LC"
"Physalaemus nattereri",10350,-20.8197,-49.3794,1863,"LC"
"Physalaemus nattereri",10351,-20.82,-49.3697,1863,"LC"
"Physalaemus nattereri",10352,-15.6214,-58.1764,1863,"LC"
"Physalaemus nattereri",10353,-19.01,-50.5904,1863,"LC"
"Physalaemus nattereri",10354,-18.2242,-52.2115,1863,"LC"
"Physalaemus nattereri",10355,-16.6026,-48.547,1863,"LC"
"Physalaemus nattereri",10356,-17.5625,-54.463,1863,"LC"
"Physalaemus nattereri",10357,-20.9642,-49.0317,1863,"LC"
"Physalaemus nattereri",10358,-14.431,-58.3223,1863,"LC"
"Physalaemus nattereri",10359,-21.4246,-48.5373,1863,"LC"
"Physalaemus nattereri",10360,-22.545,-52.234,1863,"LC"
"Physalaemus nattereri",10361,-22.4162,-52.3734,1863,"LC"
"Physalaemus nattereri",10362,-9.5636,-48.3767,1863,"LC"
"Physalaemus nattereri",10363,-20.272,-50.8694,1863,"LC"
"Physalaemus nattereri",10364,-20.4382,-52.2111,1863,"LC"
"Physalaemus nattereri",10365,-18.3437,-47.7817,1863,"LC"
"Physalaemus nattereri",10366,-21.3811,-51.5706,1863,"LC"
"Physalaemus nattereri",10367,-20.004,-50.436,1863,"LC"
"Physalaemus nattereri",10368,-20.0831,-50.4565,1863,"LC"
"Physalaemus nattereri",10369,-19.0278,-48.3313,1863,"LC"
"Physalaemus nattereri",10370,-16.3754,-46.8194,1863,"LC"
"Physalaemus nattereri",10371,-20.908,-49.921,1863,"LC"
"Physalaemus nattereri",10372,-20.2084,-50.6519,1863,"LC"
"Physalaemus nattereri",10373,-14.962,-58.9541,1863,"LC"
"Physalaemus nattereri",10374,-17.4957,-44.7262,1863,"LC"
"Physalaemus nattereri",10375,-15.5561,-56.281,1863,"LC"
"Physalaemus nattereri",10376,-15.1874,-59.983,1863,"LC"
"Physalaemus nattereri",10377,-20.1967,-50.4844,1863,"LC"
"Physalaemus nattereri",10378,-20.4572,-49.989,1863,"LC"
"Physalaemus nattereri",10379,-20.4228,-49.9728,1863,"LC"
"Pithecopus ayeaye",10383,-20.8597,-46.4103,1966,"LC"
"Pithecopus ayeaye",10384,-21.8609,-44.2165,1966,"LC"
"Pithecopus ayeaye",10385,-20.1014,-43.9888,1966,"LC"
"Pithecopus ayeaye",10386,-20.094,-44.021,1966,"LC"
"Pithecopus ayeaye",10387,-20.0837,-43.9951,1966,"LC"
"Pithecopus ayeaye",10388,-20.1016,-43.9884,1966,"LC"
"Pithecopus ayeaye",10389,-21.5939,-44.6272,1966,"LC"
"Pithecopus ayeaye",10390,-20.4536,-43.8742,1966,"LC"
"Pithecopus ayeaye",10391,-20.1278,-43.9835,1966,"LC"
"Pithecopus ayeaye",10392,-20.4381,-43.9398,1966,"LC"
"Pithecopus ayeaye",10393,-20.4867,-43.9431,1966,"LC"
"Pithecopus ayeaye",10394,-20.4334,-43.874,1966,"LC"
"Pithecopus ayeaye",10395,-20.4827,-43.9368,1966,"LC"
"Pithecopus ayeaye",10396,-20.2309,-43.8524,1966,"LC"
"Pithecopus ayeaye",10397,-20.2934,-43.9306,1966,"LC"
"Pithecopus ayeaye",10398,-21.2013,-44.9413,1966,"LC"
"Pithecopus ayeaye",10399,-21.3277,-44.9797,1966,"LC"
"Pithecopus ayeaye",10400,-21.5535,-44.8187,1966,"LC"
"Pithecopus ayeaye",10401,-21.5941,-44.5739,1966,"LC"
"Pithecopus ayeaye",10402,-21.5934,-44.5719,1966,"LC"
"Pithecopus ayeaye",10403,-20.1015,-43.9886,1966,"LC"
"Pithecopus ayeaye",10404,-20.0051,-43.9281,1966,"LC"
"Pithecopus ayeaye",10405,-20.0083,-43.9309,1966,"LC"
"Pithecopus ayeaye",10406,-20.0552,-44.0135,1966,"LC"
"Pithecopus ayeaye",10407,-20.5143,-43.6197,1966,"LC"
"Pithecopus ayeaye",10408,-20.5089,-43.6155,1966,"LC"
"Pithecopus ayeaye",10409,-20.4797,-43.5931,1966,"LC"
"Pithecopus ayeaye",10410,-20.5086,-43.6131,1966,"LC"
"Pithecopus ayeaye",10411,-20.5149,-43.6262,1966,"LC"
"Pithecopus ayeaye",10412,-20.4323,-43.4917,1966,"LC"
"Pithecopus ayeaye",10413,-20.4315,-43.487,1966,"LC"
"Pithecopus ayeaye",10414,-20.4321,-43.4877,1966,"LC"
"Pithecopus ayeaye",10415,-20.2777,-43.5257,1966,"LC"
"Pithecopus ayeaye",10416,-20.3333,-43.4833,1966,"LC"
"Pithecopus ayeaye",10417,-20.4777,-43.6874,1966,"LC"
"Pithecopus ayeaye",10418,-20.4309,-43.4904,1966,"LC"
"Pithecopus ayeaye",10419,-20.2065,-47.4384,1966,"LC"
"Pithecopus ayeaye",10420,-20.2256,-47.4539,1966,"LC"
"Pithecopus ayeaye",10421,-20.2148,-47.4264,1966,"LC"
"Pithecopus ayeaye",10422,-21.9172,-46.5686,1966,"LC"
"Pithecopus ayeaye",10423,-21.8075,-46.5631,1966,"LC"
"Pithecopus ayeaye",10424,-21.7766,-46.6178,1966,"LC"
"Pithecopus ayeaye",10425,-21.9088,-46.5467,1966,"LC"
"Pithecopus ayeaye",10426,-21.8977,-46.547,1966,"LC"
"Pithecopus ayeaye",10427,-21.8612,-46.5086,1966,"LC"
"Pithecopus ayeaye",10428,-21.7772,-46.5192,1966,"LC"
"Pithecopus ayeaye",10429,-21.788,-46.5613,1966,"LC"
"Pithecopus ayeaye",10430,-19.9316,-47.4183,1966,"LC"
"Pithecopus ayeaye",10431,-20.2197,-47.1062,1966,"LC"
"Pithecopus ayeaye",10432,-20.2669,-46.5553,1966,"LC"
"Pithecopus ayeaye",10433,-20.1939,-46.6306,1966,"LC"
"Pithecopus ayeaye",10434,-20.2682,-46.5549,1966,"LC"
"Pithecopus ayeaye",10435,-20.2283,-46.4564,1966,"LC"
"Pithecopus ayeaye",10436,-20.2778,-46.5221,1966,"LC"
"Pithecopus ayeaye",10437,-20.2977,-46.5244,1966,"LC"
"Pithecopus ayeaye",10438,-20.2792,-46.5208,1966,"LC"
"Pithecopus azureus",10439,-4.7725,-47.1833,1862,"LC"
"Pithecopus azureus",10440,-4.9505,-47.3736,1862,"LC"
"Pithecopus azureus",10441,-4.7856,-47.332,1862,"LC"
"Pithecopus azureus",10442,-15.1775,-56.3183,1862,"LC"
"Pithecopus azureus",10443,-6.4872,-47.513,1862,"LC"
"Pithecopus azureus",10444,-16.0886,-48.4819,1862,"LC"
"Pithecopus azureus",10445,-16.1483,-48.576,1862,"LC"
"Pithecopus azureus",10446,-16.1472,-48.5777,1862,"LC"
"Pithecopus azureus",10447,-16.1468,-48.5743,1862,"LC"
"Pithecopus azureus",10448,-16.1471,-48.5778,1862,"LC"
"Pithecopus azureus",10449,-16.1472,-48.5778,1862,"LC"
"Pithecopus azureus",10450,-16.1463,-48.5728,1862,"LC"
"Pithecopus azureus",10451,-16.1471,-48.5777,1862,"LC"
"Pithecopus azureus",10452,-16.1471,-48.5776,1862,"LC"
"Pithecopus azureus",10453,-11.3439,-46.9926,1862,"LC"
"Pithecopus azureus",10454,-17.4445,-53.4683,1862,"LC"
"Pithecopus azureus",10455,-17.2,-53.16,1862,"LC"
"Pithecopus azureus",10456,-14.1825,-47.5347,1862,"LC"
"Pithecopus azureus",10457,-20.7066,-55.7607,1862,"LC"
"Pithecopus azureus",10458,-18.6738,-51.8805,1862,"LC"
"Pithecopus azureus",10459,-19.7552,-55.8629,1862,"LC"
"Pithecopus azureus",10460,-15.9667,-52.1293,1862,"LC"
"Pithecopus azureus",10461,-6.9456,-48.6327,1862,"LC"
"Pithecopus azureus",10462,-8.9391,-49.5044,1862,"LC"
"Pithecopus azureus",10463,-15.8065,-52.0376,1862,"LC"
"Pithecopus azureus",10464,-7.3313,-48.5874,1862,"LC"
"Pithecopus azureus",10465,-15.2557,-58.4572,1862,"LC"
"Pithecopus azureus",10466,-7.1745,-47.8553,1862,"LC"
"Pithecopus azureus",10467,-7.2255,-47.9233,1862,"LC"
"Pithecopus azureus",10468,-4.1706,-44.7575,1862,"LC"
"Pithecopus azureus",10469,-5.6554,-45.251,1862,"LC"
"Pithecopus azureus",10470,-15.85,-52.12,1862,"LC"
"Pithecopus azureus",10471,-15.85,-52.27,1862,"LC"
"Pithecopus azureus",10472,-15.6979,-52.4168,1862,"LC"
"Pithecopus azureus",10473,-12.018,-45.5221,1862,"LC"
"Pithecopus azureus",10474,-20.6724,-56.7994,1862,"LC"
"Pithecopus azureus",10475,-20.789,-56.755,1862,"LC"
"Pithecopus azureus",10476,-20.7914,-56.7566,1862,"LC"
"Pithecopus azureus",10477,-20.5529,-56.692,1862,"LC"
"Pithecopus azureus",10478,-21.1244,-56.7435,1862,"LC"
"Pithecopus azureus",10479,-21.0073,-56.4597,1862,"LC"
"Pithecopus azureus",10480,-15.7807,-47.7968,1862,"LC"
"Pithecopus azureus",10481,-16.076,-47.1239,1862,"LC"
"Pithecopus azureus",10482,-16.5279,-57.8365,1862,"LC"
"Pithecopus azureus",10483,-20.9125,-54.2494,1862,"LC"
"Pithecopus azureus",10484,-7.331,-47.4035,1862,"LC"
"Pithecopus azureus",10485,-7.3443,-47.4438,1862,"LC"
"Pithecopus azureus",10486,-7.1535,-47.4053,1862,"LC"
"Pithecopus azureus",10487,-7.2674,-47.4493,1862,"LC"
"Pithecopus azureus",10488,-7.0551,-47.1298,1862,"LC"
"Pithecopus azureus",10489,-7.2592,-47.4464,1862,"LC"
"Pithecopus azureus",10490,-6.9871,-47.4421,1862,"LC"
"Pithecopus azureus",10491,-7.1958,-47.4216,1862,"LC"
"Pithecopus azureus",10492,-7.2575,-47.5186,1862,"LC"
"Pithecopus azureus",10493,-7.3729,-47.2023,1862,"LC"
"Pithecopus azureus",10494,-9.3999,-49.8476,1862,"LC"
"Pithecopus azureus",10495,-9.3161,-49.957,1862,"LC"
"Pithecopus azureus",10496,-9.3483,-49.9436,1862,"LC"
"Pithecopus azureus",10497,-15.1355,-55.5182,1862,"LC"
"Pithecopus azureus",10498,-15.655,-48.6024,1862,"LC"
"Pithecopus azureus",10499,-13.9846,-48.0746,1862,"LC"
"Pithecopus azureus",10500,-19.0092,-57.6533,1862,"LC"
"Pithecopus azureus",10501,-18.98,-57.655,1862,"LC"
"Pithecopus azureus",10502,-18.7308,-56.7233,1862,"LC"
"Pithecopus azureus",10503,-19.2667,-57.6333,1862,"LC"
"Pithecopus azureus",10504,-15.9298,-48.679,1862,"LC"
"Pithecopus azureus",10505,-15.4485,-55.9354,1862,"LC"
"Pithecopus azureus",10506,-6.6522,-47.4025,1862,"LC"
"Pithecopus azureus",10507,-7.5027,-48.04,1862,"LC"
"Pithecopus azureus",10508,-11.9586,-50.0976,1862,"LC"
"Pithecopus azureus",10509,-9.6215,-45.4072,1862,"LC"
"Pithecopus azureus",10510,-16.6422,-49.275,1862,"LC"
"Pithecopus azureus",10511,-15.9344,-50.1402,1862,"LC"
"Pithecopus azureus",10512,-15.8466,-50.2426,1862,"LC"
"Pithecopus azureus",10513,-8.0934,-47.4807,1862,"LC"
"Pithecopus azureus",10514,-17.9934,-49.6595,1862,"LC"
"Pithecopus azureus",10515,-8.6194,-48.3297,1862,"LC"
"Pithecopus azureus",10516,-8.6169,-48.3202,1862,"LC"
"Pithecopus azureus",10517,-8.6077,-48.3038,1862,"LC"
"Pithecopus azureus",10518,-8.7385,-48.4411,1862,"LC"
"Pithecopus azureus",10519,-16.4155,-51.1802,1862,"LC"
"Pithecopus azureus",10520,-15.1827,-44.1229,1862,"LC"
"Pithecopus azureus",10521,-3.3873,-44.2759,1862,"LC"
"Pithecopus azureus",10522,-15.7048,-49.3849,1862,"LC"
"Pithecopus azureus",10523,-21.5823,-56.3534,1862,"LC"
"Pithecopus azureus",10524,-17.9093,-51.7315,1862,"LC"
"Pithecopus azureus",10525,-15.3103,-58.8649,1862,"LC"
"Pithecopus azureus",10526,-16.4812,-47.9918,1862,"LC"
"Pithecopus azureus",10527,-14.412,-46.0654,1862,"LC"
"Pithecopus azureus",10528,-13.9946,-49.3937,1862,"LC"
"Pithecopus azureus",10529,-13.4872,-48.2697,1862,"LC"
"Pithecopus azureus",10530,-13.5255,-48.2525,1862,"LC"
"Pithecopus azureus",10531,-13.4983,-48.3484,1862,"LC"
"Pithecopus azureus",10532,-17.6134,-52.7643,1862,"LC"
"Pithecopus azureus",10533,-15.9141,-51.5787,1862,"LC"
"Pithecopus azureus",10534,-11.4734,-41.151,1862,"LC"
"Pithecopus azureus",10535,-16.2869,-50.1408,1862,"LC"
"Pithecopus azureus",10536,-14.4981,-48.4012,1862,"LC"
"Pithecopus azureus",10537,-15.8358,-56.5254,1862,"LC"
"Pithecopus azureus",10538,-10.2181,-48.1532,1862,"LC"
"Pithecopus azureus",10539,-7.8283,-47.9972,1862,"LC"
"Pithecopus azureus",10540,-12.605,-47.8988,1862,"LC"
"Pithecopus azureus",10541,-12.5919,-47.8769,1862,"LC"
"Pithecopus azureus",10542,-12.6953,-47.8117,1862,"LC"
"Pithecopus azureus",10543,-16.2205,-49.2841,1862,"LC"
"Pithecopus azureus",10544,-17.3286,-48.9922,1862,"LC"
"Pithecopus azureus",10545,-15.8106,-49.0132,1862,"LC"
"Pithecopus azureus",10546,-17.388,-48.289,1862,"LC"
"Pithecopus azureus",10547,-16.2567,-56.6228,1862,"LC"
"Pithecopus azureus",10548,-16.7843,-56.9485,1862,"LC"
"Pithecopus azureus",10549,-16.2569,-56.6227,1862,"LC"
"Pithecopus azureus",10550,-6.3684,-47.1798,1862,"LC"
"Pithecopus azureus",10551,-10.45,-48.4,1862,"LC"
"Pithecopus azureus",10552,-10.1166,-48.4166,1862,"LC"
"Pithecopus azureus",10553,-10.0833,-48.45,1862,"LC"
"Pithecopus azureus",10554,-18.437,-50.5295,1862,"LC"
"Pithecopus azureus",10555,-21.8019,-54.5464,1862,"LC"
"Pithecopus azureus",10556,-11.3833,-46.8801,1862,"LC"
"Pithecopus azureus",10557,-11.3822,-46.9008,1862,"LC"
"Pithecopus azureus",10558,-12.9997,-44.6279,1862,"LC"
"Pithecopus azureus",10559,-17.25,-53.12,1862,"LC"
"Pithecopus azureus",10560,-14.8762,-49.0558,1862,"LC"
"Pithecopus azureus",10561,-19.2897,-43.5922,1862,"LC"
"Pithecopus azureus",10562,-16.456,-55.4392,1862,"LC"
"Pithecopus azureus",10563,-12.7988,-45.4834,1862,"LC"
"Pithecopus azureus",10564,-12.7415,-44.687,1862,"LC"
"Pithecopus azureus",10565,-12.3693,-44.8686,1862,"LC"
"Pithecopus azureus",10566,-12.7056,-45.0872,1862,"LC"
"Pithecopus azureus",10567,-12.3819,-44.92,1862,"LC"
"Pithecopus azureus",10568,-13.5366,-46.4865,1862,"LC"
"Pithecopus azureus",10569,-13.1452,-50.2487,1862,"LC"
"Pithecopus azureus",10570,-12.4666,-48.2533,1862,"LC"
"Pithecopus azureus",10571,-12.4858,-48.265,1862,"LC"
"Pithecopus azureus",10572,-12.4827,-48.2586,1862,"LC"
"Pithecopus azureus",10573,-18.2242,-52.2115,1862,"LC"
"Pithecopus azureus",10574,-16.6026,-48.547,1862,"LC"
"Pithecopus azureus",10575,-19.0278,-48.3313,1862,"LC"
"Pithecopus azureus",10576,-16.3754,-46.8194,1862,"LC"
"Pithecopus azureus",10577,-20.908,-49.921,1862,"LC"
"Pithecopus azureus",10578,-20.9316,-49.9447,1862,"LC"
"Pithecopus azureus",10579,-14.4189,-49.0897,1862,"LC"
"Pithecopus azureus",10580,-14.962,-58.9541,1862,"LC"
"Pithecopus azureus",10581,-9.9802,-51.4044,1862,"LC"
"Pithecopus azureus",10582,-6.9022,-47.9216,1862,"LC"
"Pithecopus centralis",10583,-15.8549,-52.2569,1965,"LC"
"Pithecopus centralis",10584,-15.1355,-55.5182,1965,"LC"
"Pithecopus centralis",10585,-15.4342,-55.8564,1965,"LC"
"Pithecopus centralis",10586,-15.4606,-55.7497,1965,"LC"
"Pithecopus centralis",10587,-14.8021,-55.669,1965,"LC"
"Pithecopus centralis",10588,-14.9272,-55.7952,1965,"LC"
"Pithecopus centralis",10589,-15.2812,-55.8125,1965,"LC"
"Pithecopus centralis",10590,-15.2663,-55.837,1965,"LC"
"Pithecopus centralis",10591,-15.1071,-55.5396,1965,"LC"
"Pithecopus centralis",10592,-19.0092,-57.6533,1965,"LC"
"Pithecopus centralis",10593,-15.4341,-55.8564,1965,"LC"
"Pithecopus centralis",10594,-15.3842,-55.8394,1965,"LC"
"Pithecopus centralis",10595,-15.4152,-55.8259,1965,"LC"
"Pithecopus centralis",10596,-15.4341,-55.8565,1965,"LC"
"Pithecopus centralis",10597,-16.2567,-56.6228,1965,"LC"
"Pithecopus megacephalus",10598,-18.0453,-44.3297,1926,"LC"
"Pithecopus megacephalus",10599,-16.8379,-43.0611,1926,"LC"
"Pithecopus megacephalus",10600,-17.9089,-43.8145,1926,"LC"
"Pithecopus megacephalus",10601,-18.9418,-43.5046,1926,"LC"
"Pithecopus megacephalus",10602,-19.0091,-43.6278,1926,"LC"
"Pithecopus megacephalus",10603,-18.8113,-43.679,1926,"LC"
"Pithecopus megacephalus",10604,-16.7186,-42.8207,1926,"LC"
"Pithecopus megacephalus",10605,-16.7188,-42.8638,1926,"LC"
"Pithecopus megacephalus",10606,-18.2789,-43.7489,1926,"LC"
"Pithecopus megacephalus",10607,-18.283,-43.9861,1926,"LC"
"Pithecopus megacephalus",10608,-18.2499,-43.7168,1926,"LC"
"Pithecopus megacephalus",10609,-18.2487,-43.7314,1926,"LC"
"Pithecopus megacephalus",10610,-17.9935,-43.6101,1926,"LC"
"Pithecopus megacephalus",10611,-18.2497,-43.7167,1926,"LC"
"Pithecopus megacephalus",10612,-18.2486,-43.7314,1926,"LC"
"Pithecopus megacephalus",10613,-16.5564,-42.9242,1926,"LC"
"Pithecopus megacephalus",10614,-16.3886,-42.8614,1926,"LC"
"Pithecopus megacephalus",10615,-13.8458,-42.6497,1926,"LC"
"Pithecopus megacephalus",10616,-19.5217,-43.6156,1926,"LC"
"Pithecopus megacephalus",10617,-19.5136,-43.745,1926,"LC"
"Pithecopus megacephalus",10618,-19.4405,-43.7183,1926,"LC"
"Pithecopus megacephalus",10619,-19.5136,-43.7447,1926,"LC"
"Pithecopus megacephalus",10620,-14.8934,-42.5169,1926,"LC"
"Pithecopus megacephalus",10621,-14.8807,-42.5172,1926,"LC"
"Pithecopus megacephalus",10622,-17.9114,-44.3363,1926,"LC"
"Pithecopus megacephalus",10623,-17.8378,-44.4675,1926,"LC"
"Pithecopus megacephalus",10624,-19.2625,-43.5339,1926,"LC"
"Pithecopus megacephalus",10625,-15.7275,-42.8261,1926,"LC"
"Pithecopus megacephalus",10626,-15.645,-42.7628,1926,"LC"
"Pithecopus megacephalus",10627,-15.6614,-42.7656,1926,"LC"
"Pithecopus megacephalus",10628,-15.6423,-42.7946,1926,"LC"
"Pithecopus megacephalus",10629,-15.5486,-42.7567,1926,"LC"
"Pithecopus megacephalus",10630,-15.656,-42.7583,1926,"LC"
"Pithecopus megacephalus",10631,-19.2867,-43.5639,1926,"LC"
"Pithecopus megacephalus",10632,-19.2919,-43.5575,1926,"LC"
"Pithecopus megacephalus",10633,-19.2936,-43.5664,1926,"LC"
"Pithecopus megacephalus",10634,-19.2587,-43.5513,1926,"LC"
"Pithecopus megacephalus",10635,-19.1106,-43.7017,1926,"LC"
"Pithecopus megacephalus",10636,-19.0726,-43.6537,1926,"LC"
"Pithecopus megacephalus",10637,-19.0323,-43.7182,1926,"LC"
"Pithecopus megacephalus",10638,-19.0257,-43.7081,1926,"LC"
"Pithecopus megacephalus",10639,-19.2902,-43.5619,1926,"LC"
"Pithecopus megacephalus",10640,-19.2891,-43.556,1926,"LC"
"Pithecopus megacephalus",10641,-19.2854,-43.5764,1926,"LC"
"Pithecopus megacephalus",10642,-19.2849,-43.5823,1926,"LC"
"Pithecopus megacephalus",10643,-19.2833,-43.5833,1926,"LC"
"Pithecopus megacephalus",10644,-19.3156,-43.5672,1926,"LC"
"Pithecopus megacephalus",10645,-19.2897,-43.5939,1926,"LC"
"Pithecopus megacephalus",10646,-19.2947,-43.5681,1926,"LC"
"Pithecopus megacephalus",10647,-19.2804,-43.6092,1926,"LC"
"Pithecopus megacephalus",10648,-19.1888,-43.645,1926,"LC"
"Pithecopus megacephalus",10649,-18.0761,-43.3589,1926,"LC"
"Pithecopus megacephalus",10650,-18.2109,-43.3353,1926,"LC"
"Pithecopus megacephalus",10651,-18.1941,-43.3354,1926,"LC"
"Pithecopus megacephalus",10652,-18.2117,-43.3354,1926,"LC"
"Pithecopus megacephalus",10653,-18.2373,-43.3268,1926,"LC"
"Pithecopus megacephalus",10654,-18.1992,-43.3394,1926,"LC"
"Pithecopus megacephalus",10655,-18.21,-43.3367,1926,"LC"
"Pithecopus megacephalus",10656,-18.1441,-43.3565,1926,"LC"
