"species","X","latitude","longitude","prot_perc_cat"
"Scinax centralis",12324,-16.0886,-48.4819,"<1%"
"Scinax centralis",12325,-16.1606,-48.5685,"<1%"
"Scinax centralis",12326,-16.1478,-48.5688,"<1%"
"Scinax centralis",12327,-16.1465,-48.5727,"<1%"
"Scinax centralis",12328,-16.1475,-48.5684,"<1%"
"Scinax centralis",12329,-16.3815,-48.9453,"<1%"
"Scinax centralis",12330,-15.7099,-48.0224,"<1%"
"Scinax centralis",12331,-17.5054,-48.0543,"<1%"
"Scinax centralis",12332,-16.4812,-47.9918,"<1%"
"Scinax centralis",12333,-17.0314,-48.2958,"<1%"
"Scinax centralis",12334,-17.388,-48.289,"<1%"
"Scinax centralis",12335,-16.6589,-48.6081,"<1%"
"Scinax centralis",12336,-16.6026,-48.547,"<1%"
"Scinax centralis",12337,-16.638,-48.6463,"<1%"
"Scinax constrictus",12338,-14.0503,-52.3449,"<5%"
"Scinax constrictus",12339,-11.3254,-47,"<5%"
"Scinax constrictus",12340,-6.9456,-48.6327,"<5%"
"Scinax constrictus",12341,-15.1387,-50.439,"<5%"
"Scinax constrictus",12342,-15.2557,-58.4572,"<5%"
"Scinax constrictus",12343,-8.2372,-46.3423,"<5%"
"Scinax constrictus",12344,-15.71,-52.25,"<5%"
"Scinax constrictus",12345,-15.5955,-52.377,"<5%"
"Scinax constrictus",12346,-16.5279,-57.8365,"<5%"
"Scinax constrictus",12347,-17.7085,-48.6454,"<5%"
"Scinax constrictus",12348,-16.2883,-49.103,"<5%"
"Scinax constrictus",12349,-7.3016,-47.2043,"<5%"
"Scinax constrictus",12350,-7.0551,-47.1298,"<5%"
"Scinax constrictus",12351,-7.3443,-47.4438,"<5%"
"Scinax constrictus",12352,-7.1376,-47.1501,"<5%"
"Scinax constrictus",12353,-18.7308,-56.7233,"<5%"
"Scinax constrictus",12354,-16.6422,-49.275,"<5%"
"Scinax constrictus",12355,-8.0934,-47.4807,"<5%"
"Scinax constrictus",12356,-16.9109,-49.5723,"<5%"
"Scinax constrictus",12357,-16.0796,-49.8221,"<5%"
"Scinax constrictus",12358,-15.3103,-58.8649,"<5%"
"Scinax constrictus",12359,-15.5825,-51.329,"<5%"
"Scinax constrictus",12360,-9.8482,-48.2896,"<5%"
"Scinax constrictus",12361,-15.9141,-51.5787,"<5%"
"Scinax constrictus",12362,-16.2869,-50.1408,"<5%"
"Scinax constrictus",12363,-10.2181,-48.1532,"<5%"
"Scinax constrictus",12364,-7.886,-48.1555,"<5%"
"Scinax constrictus",12365,-16.8086,-49.9455,"<5%"
"Scinax constrictus",12366,-16.8,-49.9167,"<5%"
"Scinax constrictus",12367,-6.5406,-49.0113,"<5%"
"Scinax constrictus",12368,-15.8106,-49.0132,"<5%"
"Scinax constrictus",12369,-16.7843,-56.9485,"<5%"
"Scinax constrictus",12370,-17.5297,-49.5375,"<5%"
"Scinax constrictus",12371,-13.2923,-49.2307,"<5%"
"Scinax constrictus",12372,-13.1452,-50.2487,"<5%"
"Scinax constrictus",12373,-14.431,-58.3223,"<5%"
"Scinax constrictus",12374,-14.1492,-49.9657,"<5%"
"Scinax constrictus",12375,-14.4189,-49.0897,"<5%"
"Scinax constrictus",12376,-14.962,-58.9541,"<5%"
"Scinax haddadorum*",12392,-15.6915,-52.4134,"<5%"
"Scinax haddadorum*",12393,-15.87,-52.25,"<5%"
"Scinax haddadorum*",12394,-15.6927,-52.3499,"<5%"
"Scinax haddadorum*",12395,-15.34,-52.23,"<5%"
"Scinax haddadorum*",12396,-15.6928,-52.3497,"<5%"
"Scinax haddadorum*",12397,-15.8578,-52.2544,"<5%"
"Scinax haddadorum*",12398,-15.3436,-52.2347,"<5%"
"Scinax haddadorum*",12399,-15.6914,-52.4133,"<5%"
"Scinax maracaya",12413,-20.6667,-46.2667,"<5%"
"Scinax maracaya",12414,-20.2309,-43.8524,"<5%"
"Scinax maracaya",12415,-20.0741,-43.9039,"<5%"
"Scinax maracaya",12416,-20.2,-43.9666,"<5%"
"Scinax maracaya",12417,-20.187,-46.5135,"<5%"
"Scinax maracaya",12418,-20.2432,-46.4463,"<5%"
"Scinax pinimus",12419,-19.4405,-43.7183,"<1%"
"Scinax pinimus",12420,-19.1888,-43.645,"<1%"
"Scinax rogerioi",12424,-14.15,-47.6,"<1%"
"Scinax rogerioi",12425,-15.7807,-47.7968,"<1%"
"Scinax rogerioi",12426,-20.2558,-43.9119,"<1%"
"Scinax rogerioi",12427,-20.1256,-43.3892,"<1%"
"Scinax rogerioi",12428,-20.1283,-43.3852,"<1%"
"Scinax rogerioi",12429,-20.1617,-43.4322,"<1%"
"Scinax rogerioi",12430,-20.1625,-43.4083,"<1%"
"Scinax rogerioi",12431,-20.4897,-43.71,"<1%"
"Scinax rogerioi",12432,-20.4311,-43.4867,"<1%"
"Scinax rogerioi",12433,-19.2565,-48.0185,"<1%"
"Scinax rossaferesae*",12434,-24.9651,-50.0533,"<5%"
"Scinax rossaferesae*",12435,-24.2464,-49.7521,"<5%"
"Scinax rossaferesae*",12436,-24.1806,-49.6934,"<5%"
"Scinax rossaferesae*",12437,-24.1825,-49.6921,"<5%"
"Scinax rossaferesae*",12438,-24.2011,-49.6829,"<5%"
"Scinax rossaferesae*",12439,-24.5307,-49.9645,"<5%"
"Scinax rossaferesae*",12440,-24.5814,-49.9924,"<5%"
"Scinax rossaferesae*",12441,-24.2339,-49.9911,"<5%"
"Scinax rossaferesae*",12442,-25.05,-49.95,"<5%"
"Scinax rossaferesae*",12443,-25.2333,-50,"<5%"
"Scinax rossaferesae*",12444,-24.1183,-49.4848,"<5%"
"Scinax rossaferesae*",12445,-24.0891,-49.5385,"<5%"
"Scinax rossaferesae*",12446,-24.1228,-49.5252,"<5%"
"Scinax rossaferesae*",12447,-24.6304,-50.2918,"<5%"
"Scinax rossaferesae*",12448,-24.5667,-50.2333,"<5%"
"Scinax skaios",12452,-14.1825,-47.5347,"<5%"
"Scinax skaios",12453,-14.9708,-48.9158,"<5%"
"Scinax skaios",12454,-15.7807,-47.7968,"<5%"
"Scinax skaios",12455,-16.4812,-47.9918,"<5%"
"Scinax skaios",12456,-16.1251,-48.0754,"<5%"
"Scinax skaios",12457,-15.8106,-49.0132,"<5%"
"Scinax skaios",12458,-15.1353,-49.1203,"<5%"
"Scinax skaios",12459,-15.0881,-49.0397,"<5%"
"Scinax skaios",12460,-14.7056,-47.5247,"<5%"
"Scinax skaios",12461,-16.3754,-46.8194,"<5%"
"Scinax tigrinus",12462,-15.7807,-47.7968,"<5%"
"Scinax tigrinus",12463,-15.4529,-46.6042,"<5%"
"Scinax tigrinus",12464,-16.3222,-47.2194,"<5%"
"Scinax tigrinus",12465,-16.7359,-47.5706,"<5%"
"Scinax tigrinus",12466,-15.7569,-49.3344,"<5%"
"Scinax tigrinus",12467,-18.1906,-46.5163,"<5%"
"Scinax tigrinus",12468,-15.9397,-48.255,"<5%"
"Scytalopus novacapitalis",12469,-19.5935,-46.9414,"<5%"
"Scytalopus novacapitalis",12470,-15.9333,-47.8667,"<5%"
"Scytalopus novacapitalis",12471,-15.7805,-47.9304,"<5%"
"Scytalopus novacapitalis",12472,-15.95,-47.9333,"<5%"
"Scytalopus novacapitalis",12473,-15.7167,-47.95,"<5%"
"Scytalopus novacapitalis",12474,-15.9333,-47.8833,"<5%"
"Scytalopus novacapitalis",12475,-15.8833,-47.9167,"<5%"
"Scytalopus novacapitalis",12476,-15.85,-47.9333,"<5%"
"Scytalopus novacapitalis",12477,-15.8333,-46.5,"<5%"
"Scytalopus novacapitalis",12478,-19.6961,-46.1714,"<5%"
"Scytalopus novacapitalis",12479,-20.6,-46.05,"<5%"
"Scytalopus novacapitalis",12480,-19.9372,-47.5417,"<5%"
"Scytalopus novacapitalis",12481,-18.4667,-47.2167,"<5%"
"Scytalopus novacapitalis",12482,-15.5333,-47.3333,"<5%"
"Scytalopus novacapitalis",12483,-16.5042,-46.4933,"<5%"
"Scytalopus novacapitalis",12484,-18.9445,-46.9934,"<5%"
"Scytalopus novacapitalis",12485,-19.3528,-47.2928,"<5%"
"Scytalopus novacapitalis",12486,-19.8655,-47.4404,"<5%"
"Scytalopus novacapitalis",12487,-19.5297,-45.9664,"<5%"
"Scytalopus novacapitalis",12488,-18.3383,-45.8333,"<5%"
"Scytalopus novacapitalis",12489,-19.3115,-46.0494,"<5%"
"Scytalopus novacapitalis",12490,-20.3458,-46.4825,"<5%"
"Scytalopus novacapitalis",12491,-20.2455,-46.3664,"<5%"
"Scytalopus novacapitalis",12492,-20.25,-46.6167,"<5%"
"Scytalopus novacapitalis",12493,-19.1115,-46.6904,"<5%"
"Scytalopus novacapitalis",12494,-19.9225,-46.8234,"<5%"
"Scytalopus novacapitalis",12495,-16.3833,-46.8833,"<5%"
"Scytalopus novacapitalis",12496,-19.2,-47.1333,"<5%"
"Scytalopus novacapitalis",12497,-18.8833,-46.8167,"<5%"
"Simophis rhinostoma",12502,-25.65,-54.6333,"<5%"
"Simophis rhinostoma",12503,-25.45,-56.45,"<5%"
"Simophis rhinostoma",12504,-25.4234,-56.4606,"<5%"
"Simophis rhinostoma",12505,-22.881,-49.239,"<5%"
"Simophis rhinostoma",12506,-22.191,-55.948,"<5%"
"Simophis rhinostoma",12507,-21.794,-48.176,"<5%"
"Simophis rhinostoma",12508,-22.357,-47.384,"<5%"
"Simophis rhinostoma",12509,-22.573,-47.173,"<5%"
"Simophis rhinostoma",12510,-23.117,-46.55,"<5%"
"Simophis rhinostoma",12511,-23.099,-48.926,"<5%"
"Simophis rhinostoma",12512,-22.495,-48.558,"<5%"
"Simophis rhinostoma",12513,-20.891,-47.585,"<5%"
"Simophis rhinostoma",12514,-22.109,-56.521,"<5%"
"Simophis rhinostoma",12515,-22.886,-48.445,"<5%"
"Simophis rhinostoma",12516,-22.952,-46.542,"<5%"
"Simophis rhinostoma",12517,-22.284,-48.127,"<5%"
"Simophis rhinostoma",12518,-23.101,-45.707,"<5%"
"Simophis rhinostoma",12519,-22.755,-46.145,"<5%"
"Simophis rhinostoma",12520,-22.906,-47.061,"<5%"
"Simophis rhinostoma",12521,-23.471,-47.735,"<5%"
"Simophis rhinostoma",12522,-21.977,-44.933,"<5%"
"Simophis rhinostoma",12523,-19.915,-48.388,"<5%"
"Simophis rhinostoma",12524,-22.413,-45.798,"<5%"
"Simophis rhinostoma",12525,-22.33,-47.173,"<5%"
"Simophis rhinostoma",12526,-23.604,-46.919,"<5%"
"Simophis rhinostoma",12527,-23.043,-47.374,"<5%"
"Simophis rhinostoma",12528,-20.539,-47.401,"<5%"
"Simophis rhinostoma",12529,-23.322,-46.727,"<5%"
"Simophis rhinostoma",12530,-20.268,-49.199,"<5%"
"Simophis rhinostoma",12531,-22.816,-45.193,"<5%"
"Simophis rhinostoma",12532,-23.656,-47.223,"<5%"
"Simophis rhinostoma",12533,-23.35,-47.689,"<5%"
"Simophis rhinostoma",12534,-23.418,-49.091,"<5%"
"Simophis rhinostoma",12535,-22.426,-45.453,"<5%"
"Simophis rhinostoma",12536,-23.717,-46.849,"<5%"
"Simophis rhinostoma",12537,-23.592,-48.053,"<5%"
"Simophis rhinostoma",12538,-23.982,-48.876,"<5%"
"Simophis rhinostoma",12539,-22.436,-46.822,"<5%"
"Simophis rhinostoma",12540,-23.006,-46.839,"<5%"
"Simophis rhinostoma",12541,-23.102,-48.616,"<5%"
"Simophis rhinostoma",12542,-22.253,-47.823,"<5%"
"Simophis rhinostoma",12543,-21.737,-46.975,"<5%"
"Simophis rhinostoma",12544,-23.264,-47.299,"<5%"
"Simophis rhinostoma",12545,-23.305,-45.966,"<5%"
"Simophis rhinostoma",12546,-22.706,-46.986,"<5%"
"Simophis rhinostoma",12547,-23.528,-46.903,"<5%"
"Simophis rhinostoma",12548,-23.101,-46.728,"<5%"
"Simophis rhinostoma",12549,-22.296,-48.558,"<5%"
"Simophis rhinostoma",12550,-21.764,-43.35,"<5%"
"Simophis rhinostoma",12551,-23.186,-46.884,"<5%"
"Simophis rhinostoma",12552,-23.05,-47.837,"<5%"
"Simophis rhinostoma",12553,-21.843,-43.793,"<5%"
"Simophis rhinostoma",12554,-23.086,-46.951,"<5%"
"Simophis rhinostoma",12555,-21.555,-47.704,"<5%"
"Simophis rhinostoma",12556,-21.675,-45.92,"<5%"
"Simophis rhinostoma",12557,-21.603,-48.366,"<5%"
"Simophis rhinostoma",12558,-19.979,-50.137,"<5%"
"Simophis rhinostoma",12559,-22.432,-46.958,"<5%"
"Simophis rhinostoma",12560,-18.725,-47.499,"<5%"
"Simophis rhinostoma",12561,-23.181,-46.395,"<5%"
"Simophis rhinostoma",12562,-22.778,-47.296,"<5%"
"Simophis rhinostoma",12563,-22.554,-45.78,"<5%"
"Simophis rhinostoma",12564,-19.677,-51.191,"<5%"
"Simophis rhinostoma",12565,-20.719,-46.61,"<5%"
"Simophis rhinostoma",12566,-18.944,-46.993,"<5%"
"Simophis rhinostoma",12567,-23.054,-46.358,"<5%"
"Simophis rhinostoma",12568,-22.725,-47.649,"<5%"
"Simophis rhinostoma",12569,-23.194,-49.384,"<5%"
"Simophis rhinostoma",12570,-21.996,-47.426,"<5%"
"Simophis rhinostoma",12571,-21.009,-48.222,"<5%"
"Simophis rhinostoma",12572,-22.638,-50.204,"<5%"
"Simophis rhinostoma",12573,-22.536,-55.726,"<5%"
"Simophis rhinostoma",12574,-23.215,-47.524,"<5%"
"Simophis rhinostoma",12575,-21.854,-47.479,"<5%"
"Simophis rhinostoma",12576,-22.23,-45.936,"<5%"
"Simophis rhinostoma",12577,-20.603,-47.483,"<5%"
"Simophis rhinostoma",12578,-24.099,-48.365,"<5%"
"Simophis rhinostoma",12579,-22.14,-47.452,"<5%"
"Simophis rhinostoma",12580,-22.899,-49.633,"<5%"
"Simophis rhinostoma",12581,-23.316,-46.221,"<5%"
"Simophis rhinostoma",12582,-21.71,-47.478,"<5%"
"Simophis rhinostoma",12583,-22.018,-47.891,"<5%"
"Simophis rhinostoma",12584,-23.179,-45.887,"<5%"
"Simophis rhinostoma",12585,-22.731,-48.571,"<5%"
"Simophis rhinostoma",12586,-23.6978,-46.7491,"<5%"
"Simophis rhinostoma",12587,-24.113,-49.464,"<5%"
"Simophis rhinostoma",12588,-23.502,-47.458,"<5%"
"Simophis rhinostoma",12589,-23.543,-46.311,"<5%"
"Simophis rhinostoma",12590,-23.924,-48.693,"<5%"
"Simophis rhinostoma",12591,-23.356,-47.857,"<5%"
"Simophis rhinostoma",12592,-22.8833,-49.2333,"<5%"
"Simophis rhinostoma",12593,-17.8294,-53.2833,"<5%"
"Simophis rhinostoma",12594,-17.8167,-53.2667,"<5%"
"Simophis rhinostoma",12595,-16.3051,-48.9724,"<5%"
"Simophis rhinostoma",12596,-23.5,-46.6333,"<5%"
"Simophis rhinostoma",12597,-22.1833,-55.9333,"<5%"
"Simophis rhinostoma",12598,-22.1927,-55.9516,"<5%"
"Simophis rhinostoma",12599,-22.1833,-55.95,"<5%"
"Simophis rhinostoma",12600,-19.7557,-55.8634,"<5%"
"Simophis rhinostoma",12601,-18.6333,-48.1833,"<5%"
"Simophis rhinostoma",12602,-21.7944,-48.1756,"<5%"
"Simophis rhinostoma",12603,-21.8,-48.1667,"<5%"
"Simophis rhinostoma",12604,-22.1,-56.5333,"<5%"
"Simophis rhinostoma",12605,-18.9167,-48.2833,"<5%"
"Simophis rhinostoma",12606,-22.5667,-47.1667,"<5%"
"Simophis rhinostoma",12607,-22.65,-50.4,"<5%"
"Simophis rhinostoma",12608,-23.1167,-46.55,"<5%"
"Simophis rhinostoma",12609,-23.0972,-48.9047,"<5%"
"Simophis rhinostoma",12610,-23.1,-48.9167,"<5%"
"Simophis rhinostoma",12611,-15.25,-41.15,"<5%"
"Simophis rhinostoma",12612,-22.825,-47.0833,"<5%"
"Simophis rhinostoma",12613,-22.5,-48.55,"<5%"
"Simophis rhinostoma",12614,-23.5,-46.8667,"<5%"
"Simophis rhinostoma",12615,-23.5,-46.8833,"<5%"
"Simophis rhinostoma",12616,-22.286,-53.2657,"<5%"
"Simophis rhinostoma",12617,-20.9,-47.5833,"<5%"
"Simophis rhinostoma",12618,-21.825,-46.6333,"<5%"
"Simophis rhinostoma",12619,-22.1,-56.5167,"<5%"
"Simophis rhinostoma",12620,-22.1022,-56.5268,"<5%"
"Simophis rhinostoma",12621,-23.1,-48.25,"<5%"
"Simophis rhinostoma",12622,-22.9333,-48.4667,"<5%"
"Simophis rhinostoma",12623,-22.8904,-48.4553,"<5%"
"Simophis rhinostoma",12624,-22.8833,-48.4167,"<5%"
"Simophis rhinostoma",12625,-22.8833,-48.45,"<5%"
"Simophis rhinostoma",12626,-22.8833,-48.4833,"<5%"
"Simophis rhinostoma",12627,-22.85,-48.45,"<5%"
"Simophis rhinostoma",12628,-22.95,-46.5333,"<5%"
"Simophis rhinostoma",12629,-15.847,-47.9355,"<5%"
"Simophis rhinostoma",12630,-15.7099,-48.0224,"<5%"
"Simophis rhinostoma",12631,-15.8,-47.8833,"<5%"
"Simophis rhinostoma",12632,-22.2842,-48.1267,"<5%"
"Simophis rhinostoma",12633,-22.2833,-48.1167,"<5%"
"Simophis rhinostoma",12634,-23.8,-48.6,"<5%"
"Simophis rhinostoma",12635,-22.0417,-55.875,"<5%"
"Simophis rhinostoma",12636,-23.1,-45.7,"<5%"
"Simophis rhinostoma",12637,-21.925,-47.3667,"<5%"
"Simophis rhinostoma",12638,-15.2611,-41.1561,"<5%"
"Simophis rhinostoma",12639,-22.75,-46.1333,"<5%"
"Simophis rhinostoma",12640,-22.9,-47.05,"<5%"
"Simophis rhinostoma",12641,-17.6333,-47.7667,"<5%"
"Simophis rhinostoma",12642,-20.4333,-54.6333,"<5%"
"Simophis rhinostoma",12643,-20.9131,-54.2497,"<5%"
"Simophis rhinostoma",12644,-20.4852,-54.6176,"<5%"
"Simophis rhinostoma",12645,-20.4804,-54.5711,"<5%"
"Simophis rhinostoma",12646,-20.46,-54.52,"<5%"
"Simophis rhinostoma",12647,-20.7583,-42.875,"<5%"
"Simophis rhinostoma",12648,-21.9583,-47.4667,"<5%"
"Simophis rhinostoma",12649,-24,-48.35,"<5%"
"Simophis rhinostoma",12650,-23.4667,-47.7333,"<5%"
"Simophis rhinostoma",12651,-23,-47.5,"<5%"
"Simophis rhinostoma",12652,-21.9405,-57.0893,"<5%"
"Simophis rhinostoma",12653,-21.4583,-45.2167,"<5%"
"Simophis rhinostoma",12654,-23.7,-47.0167,"<5%"
"Simophis rhinostoma",12655,-21.9833,-44.9333,"<5%"
"Simophis rhinostoma",12656,-20.9,-49.2667,"<5%"
"Simophis rhinostoma",12657,-23.0333,-49.1667,"<5%"
"Simophis rhinostoma",12658,-23.1667,-47.75,"<5%"
"Simophis rhinostoma",12659,-21.9333,-47.3667,"<5%"
"Simophis rhinostoma",12660,-18.4,-52.5333,"<5%"
"Simophis rhinostoma",12661,-23.0333,-49.7167,"<5%"
"Simophis rhinostoma",12662,-21.7167,-48.0167,"<5%"
"Simophis rhinostoma",12663,-19.9,-48.3833,"<5%"
"Simophis rhinostoma",12664,-22.4167,-45.7833,"<5%"
"Simophis rhinostoma",12665,-22.4167,-45.8,"<5%"
"Simophis rhinostoma",12666,-22.3333,-47.1667,"<5%"
"Simophis rhinostoma",12667,-20.5,-43.8667,"<5%"
"Simophis rhinostoma",12668,-21.1,-48.125,"<5%"
"Simophis rhinostoma",12669,-22.6333,-46.0333,"<5%"
"Simophis rhinostoma",12670,-15.9167,-48.8,"<5%"
"Simophis rhinostoma",12671,-23.6,-46.9167,"<5%"
"Simophis rhinostoma",12672,-18.2448,-55.3262,"<5%"
"Simophis rhinostoma",12673,-23.4333,-46.4667,"<5%"
"Simophis rhinostoma",12674,-23.0333,-47.3667,"<5%"
"Simophis rhinostoma",12675,-23.7833,-46.9111,"<5%"
"Simophis rhinostoma",12676,-23.0617,-46.3936,"<5%"
"Simophis rhinostoma",12677,-22.8806,-46.8625,"<5%"
"Simophis rhinostoma",12678,-21.4333,-47.8722,"<5%"
"Simophis rhinostoma",12679,-22.2333,-47.8833,"<5%"
"Simophis rhinostoma",12680,-22.3056,-47.3306,"<5%"
"Simophis rhinostoma",12681,-23.89,-48.775,"<5%"
"Simophis rhinostoma",12682,-21.4,-48.2125,"<5%"
"Simophis rhinostoma",12683,-22.3458,-48.6139,"<5%"
"Simophis rhinostoma",12684,-22.0278,-48.05,"<5%"
"Simophis rhinostoma",12685,-23.0194,-48.7417,"<5%"
"Simophis rhinostoma",12686,-22.9792,-48.6167,"<5%"
"Simophis rhinostoma",12687,-22.6667,-48.3667,"<5%"
"Simophis rhinostoma",12688,-22.8931,-48.4928,"<5%"
"Simophis rhinostoma",12689,-21.6417,-48.35,"<5%"
"Simophis rhinostoma",12690,-23.45,-46.25,"<5%"
"Simophis rhinostoma",12691,-22.825,-47.05,"<5%"
"Simophis rhinostoma",12692,-22.25,-55.8667,"<5%"
"Simophis rhinostoma",12693,-22.6833,-47.1667,"<5%"
"Simophis rhinostoma",12694,-20.2833,-50.2333,"<5%"
"Simophis rhinostoma",12695,-20.5333,-47.4,"<5%"
"Simophis rhinostoma",12696,-23.3167,-46.7167,"<5%"
"Simophis rhinostoma",12697,-23.325,-46.725,"<5%"
"Simophis rhinostoma",12698,-20.0167,-48.9333,"<5%"
"Simophis rhinostoma",12699,-20.3167,-48.3167,"<5%"
"Simophis rhinostoma",12700,-22.8167,-45.1833,"<5%"
"Simophis rhinostoma",12701,-23.6667,-47.2167,"<5%"
"Simophis rhinostoma",12702,-17.7167,-48.15,"<5%"
"Simophis rhinostoma",12703,-23.35,-47.6833,"<5%"
"Simophis rhinostoma",12704,-23.4167,-49.1,"<5%"
"Simophis rhinostoma",12705,-22.4333,-45.45,"<5%"
"Simophis rhinostoma",12706,-22.4333,-45.4667,"<5%"
"Simophis rhinostoma",12707,-23.7167,-46.85,"<5%"
"Simophis rhinostoma",12708,-23.5833,-48.05,"<5%"
"Simophis rhinostoma",12709,-23.9667,-48.8667,"<5%"
"Simophis rhinostoma",12710,-23.9833,-48.8833,"<5%"
"Simophis rhinostoma",12711,-22.4333,-46.8167,"<5%"
"Simophis rhinostoma",12712,-23,-46.85,"<5%"
"Simophis rhinostoma",12713,-22.25,-47.8167,"<5%"
"Simophis rhinostoma",12714,-22.2167,-47.8833,"<5%"
"Simophis rhinostoma",12715,-21.7333,-46.975,"<5%"
"Simophis rhinostoma",12716,-21.7333,-46.9667,"<5%"
"Simophis rhinostoma",12717,-23.2667,-47.3,"<5%"
"Simophis rhinostoma",12718,-18.4167,-49.2,"<5%"
"Simophis rhinostoma",12719,-23.3,-45.9667,"<5%"
"Simophis rhinostoma",12720,-22.7,-46.9833,"<5%"
"Simophis rhinostoma",12721,-23.5333,-46.9,"<5%"
"Simophis rhinostoma",12722,-22.8917,-47.0833,"<5%"
"Simophis rhinostoma",12723,-23.1,-46.7167,"<5%"
"Simophis rhinostoma",12724,-17.8667,-51.7,"<5%"
"Simophis rhinostoma",12725,-22.2833,-48.55,"<5%"
"Simophis rhinostoma",12726,-22.3,-48.5667,"<5%"
"Simophis rhinostoma",12727,-17.7333,-46.1667,"<5%"
"Simophis rhinostoma",12728,-17.6771,-46.1844,"<5%"
"Simophis rhinostoma",12729,-17.6244,-46.2306,"<5%"
"Simophis rhinostoma",12730,-17.7333,-46.1833,"<5%"
"Simophis rhinostoma",12731,-21.75,-43.35,"<5%"
"Simophis rhinostoma",12732,-21.7667,-43.35,"<5%"
"Simophis rhinostoma",12733,-23.1833,-46.8833,"<5%"
"Simophis rhinostoma",12734,-19.6333,-43.9,"<5%"
"Simophis rhinostoma",12735,-23.05,-47.8333,"<5%"
"Simophis rhinostoma",12736,-21.8333,-43.7833,"<5%"
"Simophis rhinostoma",12737,-21.85,-43.8167,"<5%"
"Simophis rhinostoma",12738,-23.0833,-46.95,"<5%"
"Simophis rhinostoma",12739,-21.6,-47.79,"<5%"
"Simophis rhinostoma",12740,-21.6667,-45.9167,"<5%"
"Simophis rhinostoma",12741,-21.6833,-45.9167,"<5%"
"Simophis rhinostoma",12742,-23,-47.35,"<5%"
"Simophis rhinostoma",12743,-21.6,-48.3667,"<5%"
"Simophis rhinostoma",12744,-18.25,-52.8833,"<5%"
"Simophis rhinostoma",12745,-22.4167,-46.95,"<5%"
"Simophis rhinostoma",12746,-22.4333,-46.95,"<5%"
"Simophis rhinostoma",12747,-18.7167,-47.4833,"<5%"
"Simophis rhinostoma",12748,-18.7333,-47.5,"<5%"
"Simophis rhinostoma",12749,-13.0519,-41.4835,"<5%"
"Simophis rhinostoma",12750,-13,-41.3667,"<5%"
"Simophis rhinostoma",12751,-21.3667,-46.5167,"<5%"
"Simophis rhinostoma",12752,-23.1833,-46.4,"<5%"
"Simophis rhinostoma",12753,-22.7833,-47.3,"<5%"
"Simophis rhinostoma",12754,-22.55,-45.7667,"<5%"
"Simophis rhinostoma",12755,-22.55,-45.7833,"<5%"
"Simophis rhinostoma",12756,-19.6667,-51.1833,"<5%"
"Simophis rhinostoma",12757,-19.6833,-51.1833,"<5%"
"Simophis rhinostoma",12758,-23.0667,-48.3667,"<5%"
"Simophis rhinostoma",12759,-18.2997,-52.9703,"<5%"
"Simophis rhinostoma",12760,-20.7167,-46.6167,"<5%"
"Simophis rhinostoma",12761,-18.9333,-46.9833,"<5%"
"Simophis rhinostoma",12762,-23.05,-46.35,"<5%"
"Simophis rhinostoma",12763,-22.7167,-47.6333,"<5%"
"Simophis rhinostoma",12764,-22.7167,-47.65,"<5%"
"Simophis rhinostoma",12765,-23.2,-49.3833,"<5%"
"Simophis rhinostoma",12766,-21.9833,-47.4167,"<5%"
"Simophis rhinostoma",12767,-22,-47.4167,"<5%"
"Simophis rhinostoma",12768,-15.85,-48.95,"<5%"
"Simophis rhinostoma",12769,-21,-48.2167,"<5%"
"Simophis rhinostoma",12770,-22.6333,-50.2,"<5%"
"Simophis rhinostoma",12771,-21.7833,-46.5667,"<5%"
"Simophis rhinostoma",12772,-22.5333,-55.7167,"<5%"
"Simophis rhinostoma",12773,-17.5167,-49.4333,"<5%"
"Simophis rhinostoma",12774,-20.4167,-42.9167,"<5%"
"Simophis rhinostoma",12775,-23.2,-47.5167,"<5%"
"Simophis rhinostoma",12776,-23.2167,-47.5167,"<5%"
"Simophis rhinostoma",12777,-21.8667,-47.4833,"<5%"
"Simophis rhinostoma",12778,-22.2167,-45.9333,"<5%"
"Simophis rhinostoma",12779,-22.2333,-45.9333,"<5%"
"Simophis rhinostoma",12780,-18.5,-54.6667,"<5%"
"Simophis rhinostoma",12781,-22.575,-47.9125,"<5%"
"Simophis rhinostoma",12782,-23.7667,-46.7667,"<5%"
"Simophis rhinostoma",12783,-23.5333,-46.6333,"<5%"
"Simophis rhinostoma",12784,-20.6,-47.4833,"<5%"
"Simophis rhinostoma",12785,-20.4432,-53.76,"<5%"
"Simophis rhinostoma",12786,-24.1,-48.3667,"<5%"
"Simophis rhinostoma",12787,-19.9167,-50.0833,"<5%"
"Simophis rhinostoma",12788,-20.6667,-46.3167,"<5%"
"Simophis rhinostoma",12789,-20.3,-49.1833,"<5%"
"Simophis rhinostoma",12790,-20.025,-48.2167,"<5%"
"Simophis rhinostoma",12791,-17.5,-46.5667,"<5%"
"Simophis rhinostoma",12792,-17.7833,-50.9167,"<5%"
"Simophis rhinostoma",12793,-20.2311,-54.59,"<5%"
"Simophis rhinostoma",12794,-19.2833,-43.5667,"<5%"
"Simophis rhinostoma",12795,-23.475,-47.1625,"<5%"
"Simophis rhinostoma",12796,-22.1333,-47.45,"<5%"
"Simophis rhinostoma",12797,-21.8333,-47.25,"<5%"
"Simophis rhinostoma",12798,-22.9,-49.6167,"<5%"
