"species","X","latitude","longitude","prot_perc_cat"
"Bothrops pauloensis",3417,-20.4169,-48.8331,"<1%"
"Bothrops pauloensis",3418,-20.4167,-48.8333,"<1%"
"Bothrops pauloensis",3419,-20.4143,-48.8338,"<1%"
"Bothrops pauloensis",3420,-12.8167,-51.7667,"<1%"
"Bothrops pauloensis",3421,-22.3167,-49.05,"<1%"
"Bothrops pauloensis",3422,-22.1089,-56.5211,"<1%"
"Bothrops pauloensis",3423,-16.25,-47.95,"<1%"
"Bothrops pauloensis",3424,-21.519,-56.7217,"<1%"
"Bothrops pauloensis",3425,-20.519,-56.7217,"<1%"
"Bothrops pauloensis",3426,-23.1,-48.25,"<1%"
"Bothrops pauloensis",3427,-23.0982,-48.2588,"<1%"
"Bothrops pauloensis",3428,-23.1,-48.2667,"<1%"
"Bothrops pauloensis",3429,-23.1022,-48.2578,"<1%"
"Bothrops pauloensis",3430,-23.0953,-48.2582,"<1%"
"Bothrops pauloensis",3431,-22.5644,-48.9681,"<1%"
"Bothrops pauloensis",3432,-22.5667,-48.9667,"<1%"
"Bothrops pauloensis",3433,-22.5677,-48.9637,"<1%"
"Bothrops pauloensis",3434,-22.8833,-48.45,"<1%"
"Bothrops pauloensis",3435,-22.9333,-48.4667,"<1%"
"Bothrops pauloensis",3436,-22.8904,-48.4553,"<1%"
"Bothrops pauloensis",3437,-22.886,-48.445,"<1%"
"Bothrops pauloensis",3438,-22.8833,-48.4333,"<1%"
"Bothrops pauloensis",3439,-22.8833,-48.4833,"<1%"
"Bothrops pauloensis",3440,-22.8903,-48.4552,"<1%"
"Bothrops pauloensis",3441,-15.8209,-47.8162,"<1%"
"Bothrops pauloensis",3442,-15.8,-47.8833,"<1%"
"Bothrops pauloensis",3443,-15.7099,-48.0224,"<1%"
"Bothrops pauloensis",3444,-15.7801,-47.9292,"<1%"
"Bothrops pauloensis",3445,-15.7667,-47.9167,"<1%"
"Bothrops pauloensis",3446,-22.2833,-48.127,"<1%"
"Bothrops pauloensis",3447,-21.6667,-48.2333,"<1%"
"Bothrops pauloensis",3448,-23.7,-48.4833,"<1%"
"Bothrops pauloensis",3449,-23.8,-48.6,"<1%"
"Bothrops pauloensis",3450,-23.7975,-48.5928,"<1%"
"Bothrops pauloensis",3451,-23.8,-48.5833,"<1%"
"Bothrops pauloensis",3452,-23.7944,-48.5874,"<1%"
"Bothrops pauloensis",3453,-22.1,-58,"<1%"
"Bothrops pauloensis",3454,-22.0328,-55.881,"<1%"
"Bothrops pauloensis",3455,-20.1468,-50.1884,"<1%"
"Bothrops pauloensis",3456,-20.1458,-50.1944,"<1%"
"Bothrops pauloensis",3457,-21.2667,-47.3,"<1%"
"Bothrops pauloensis",3458,-21.2753,-47.3048,"<1%"
"Bothrops pauloensis",3459,-23.6083,-48.4458,"<1%"
"Bothrops pauloensis",3460,-16.6741,-49.2867,"<1%"
"Bothrops pauloensis",3461,-17.6167,-47.7667,"<1%"
"Bothrops pauloensis",3462,-17.6359,-47.7784,"<1%"
"Bothrops pauloensis",3463,-20.4428,-54.6464,"<1%"
"Bothrops pauloensis",3464,-20.9131,-54.2497,"<1%"
"Bothrops pauloensis",3465,-20.4457,-54.6495,"<1%"
"Bothrops pauloensis",3466,-20.3882,-54.5454,"<1%"
"Bothrops pauloensis",3467,-18.15,-47.9333,"<1%"
"Bothrops pauloensis",3468,-19.2458,-47.775,"<1%"
"Bothrops pauloensis",3469,-21.6,-55.1667,"<1%"
"Bothrops pauloensis",3470,-15.1007,-55.5604,"<1%"
"Bothrops pauloensis",3471,-14.8717,-55.7856,"<1%"
"Bothrops pauloensis",3472,-15.4333,-55.75,"<1%"
"Bothrops pauloensis",3473,-21.6189,-55.1673,"<1%"
"Bothrops pauloensis",3474,-21.6144,-55.1683,"<1%"
"Bothrops pauloensis",3475,-19.5767,-57.0186,"<1%"
"Bothrops pauloensis",3476,-18.5,-54.75,"<1%"
"Bothrops pauloensis",3477,-15.5989,-56.0949,"<1%"
"Bothrops pauloensis",3478,-21.6,-48.35,"<1%"
"Bothrops pauloensis",3479,-21.6026,-48.3662,"<1%"
"Bothrops pauloensis",3480,-14.4031,-56.427,"<1%"
"Bothrops pauloensis",3481,-23.5478,-46.6358,"<1%"
"Bothrops pauloensis",3482,-23.6333,-48.4667,"<1%"
"Bothrops pauloensis",3483,-22.1,-46.6667,"<1%"
"Bothrops pauloensis",3484,-23.4267,-47.2433,"<1%"
"Bothrops pauloensis",3485,-23.4375,-47.5667,"<1%"
"Bothrops pauloensis",3486,-23.425,-47.5917,"<1%"
"Bothrops pauloensis",3487,-18.9583,-48.2083,"<1%"
"Bothrops pauloensis",3488,-20.3183,-48.3106,"<1%"
"Bothrops pauloensis",3489,-20.3167,-48.3167,"<1%"
"Bothrops pauloensis",3490,-20.3256,-48.3108,"<1%"
"Bothrops pauloensis",3491,-19.9909,-44.0585,"<1%"
"Bothrops pauloensis",3492,-23.5833,-48.05,"<1%"
"Bothrops pauloensis",3493,-23.592,-48.053,"<1%"
"Bothrops pauloensis",3494,-23.5632,-48.0188,"<1%"
"Bothrops pauloensis",3495,-23.9833,-48.8833,"<1%"
"Bothrops pauloensis",3496,-23.9667,-48.8667,"<1%"
"Bothrops pauloensis",3497,-23.1,-48.6167,"<1%"
"Bothrops pauloensis",3498,-23.1,-48.6,"<1%"
"Bothrops pauloensis",3499,-23.0977,-48.616,"<1%"
"Bothrops pauloensis",3500,-23.264,-47.299,"<1%"
"Bothrops pauloensis",3501,-20.1333,-54.3833,"<1%"
"Bothrops pauloensis",3502,-23.4989,-48.983,"<1%"
"Bothrops pauloensis",3503,-23.5,-48.9833,"<1%"
"Bothrops pauloensis",3504,-14.9545,-59.0254,"<1%"
"Bothrops pauloensis",3505,-21.4667,-47,"<1%"
"Bothrops pauloensis",3506,-21.4656,-46.9999,"<1%"
"Bothrops pauloensis",3507,-17.75,-46.1667,"<1%"
"Bothrops pauloensis",3508,-17.7333,-46.1667,"<1%"
"Bothrops pauloensis",3509,-17.7333,-46.1833,"<1%"
"Bothrops pauloensis",3510,-17.7167,-46.1667,"<1%"
"Bothrops pauloensis",3511,-15.6167,-46.4167,"<1%"
"Bothrops pauloensis",3512,-21.4678,-47.0047,"<1%"
"Bothrops pauloensis",3513,-22.3667,-46.9333,"<1%"
"Bothrops pauloensis",3514,-19.6333,-43.9,"<1%"
"Bothrops pauloensis",3515,-22.6,-48.8,"<1%"
"Bothrops pauloensis",3516,-22.3667,-46.95,"<1%"
"Bothrops pauloensis",3517,-23,-49.3167,"<1%"
"Bothrops pauloensis",3518,-21.552,-55.3965,"<1%"
"Bothrops pauloensis",3519,-22.3641,-46.9383,"<1%"
"Bothrops pauloensis",3520,-22.0175,-47.8908,"<1%"
"Bothrops pauloensis",3521,-21.0428,-49.6676,"<1%"
"Bothrops pauloensis",3522,-17.5667,-52.55,"<1%"
"Bothrops pauloensis",3523,-17.5694,-52.5511,"<1%"
"Bothrops pauloensis",3524,-20.73,-48.05,"<1%"
"Bothrops pauloensis",3525,-20.7274,-48.0548,"<1%"
"Bothrops pauloensis",3526,-21.5,-48.15,"<1%"
"Bothrops pauloensis",3527,-21.5095,-48.1547,"<1%"
"Bothrops pauloensis",3528,-18.8667,-48.8833,"<1%"
"Bothrops pauloensis",3529,-21.1333,-55.8167,"<1%"
"Bothrops pauloensis",3530,-21.135,-55.8078,"<1%"
"Bothrops pauloensis",3531,-21.1013,-55.8997,"<1%"
"Bothrops pauloensis",3532,-20.5333,-49.3,"<1%"
"Bothrops pauloensis",3533,-20.5333,-49.3167,"<1%"
"Bothrops pauloensis",3534,-22.37,-46.94,"<1%"
"Bothrops pauloensis",3535,-23.5333,-46.7833,"<1%"
"Bothrops pauloensis",3536,-23.0175,-47.5114,"<1%"
"Bothrops pauloensis",3537,-22.7889,-50.2175,"<1%"
"Bothrops pauloensis",3538,-22.7833,-50.2167,"<1%"
"Bothrops pauloensis",3539,-19.6667,-51.1833,"<1%"
"Bothrops pauloensis",3540,-19.6772,-51.1989,"<1%"
"Bothrops pauloensis",3541,-23.3833,-48.3833,"<1%"
"Bothrops pauloensis",3542,-23.384,-48.726,"<1%"
"Bothrops pauloensis",3543,-18.1,-52.9167,"<1%"
"Bothrops pauloensis",3544,-18.1667,-52.75,"<1%"
"Bothrops pauloensis",3545,-18.5667,-46.5,"<1%"
"Bothrops pauloensis",3546,-20.6417,-47.2833,"<1%"
"Bothrops pauloensis",3547,-21.925,-47.3667,"<1%"
"Bothrops pauloensis",3548,-21.9394,-47.3653,"<1%"
"Bothrops pauloensis",3549,-22.5333,-55.7167,"<1%"
"Bothrops pauloensis",3550,-22.5362,-55.7256,"<1%"
"Bothrops pauloensis",3551,-23.1758,-48.125,"<1%"
"Bothrops pauloensis",3552,-23.1764,-48.1209,"<1%"
"Bothrops pauloensis",3553,-19.3,-48.9167,"<1%"
"Bothrops pauloensis",3554,-19.2986,-48.9129,"<1%"
"Bothrops pauloensis",3555,-22.8,-48.65,"<1%"
"Bothrops pauloensis",3556,-23.0922,-46.5086,"<1%"
"Bothrops pauloensis",3557,-20.6,-47.4833,"<1%"
"Bothrops pauloensis",3558,-21.1833,-47.8167,"<1%"
"Bothrops pauloensis",3559,-21.1667,-47.8,"<1%"
"Bothrops pauloensis",3560,-22.8919,-48.6394,"<1%"
"Bothrops pauloensis",3561,-19.8667,-47.45,"<1%"
"Bothrops pauloensis",3562,-21.1268,-55.8322,"<1%"
"Bothrops pauloensis",3563,-23.2,-47.2833,"<1%"
"Bothrops pauloensis",3564,-23.2008,-47.2869,"<1%"
"Bothrops pauloensis",3565,-22.1333,-47.45,"<1%"
"Bothrops pauloensis",3566,-22.1379,-47.4519,"<1%"
"Bothrops pauloensis",3567,-22.8833,-49.6167,"<1%"
"Bothrops pauloensis",3568,-21.5333,-47.65,"<1%"
"Bothrops pauloensis",3569,-19.3112,-47.5315,"<1%"
"Bothrops pauloensis",3570,-19.3167,-47.5333,"<1%"
"Bothrops pauloensis",3571,-19.3086,-47.5253,"<1%"
"Bothrops pauloensis",3572,-17.3167,-53.2,"<1%"
"Bothrops pauloensis",3573,-21.4667,-47.35,"<1%"
"Bothrops pauloensis",3574,-22.6042,-46.9444,"<1%"
"Bothrops pauloensis",3575,-22.0167,-47.8833,"<1%"
"Bothrops pauloensis",3576,-21.9667,-46.7833,"<1%"
"Bothrops pauloensis",3577,-21.9667,-46.8,"<1%"
"Bothrops pauloensis",3578,-20.5667,-47.85,"<1%"
"Bothrops pauloensis",3579,-20.5305,-49.3129,"<1%"
"Bothrops pauloensis",3580,-22.2667,-46.8333,"<1%"
"Bothrops pauloensis",3581,-22.75,-48.5667,"<1%"
"Bothrops pauloensis",3582,-20.9173,-46.9914,"<1%"
"Bothrops pauloensis",3583,-20.9167,-46.9833,"<1%"
"Bothrops pauloensis",3584,-21.4797,-47.9141,"<1%"
"Bothrops pauloensis",3585,-21.4833,-47.55,"<1%"
"Bothrops pauloensis",3586,-12.9833,-58.75,"<1%"
"Bothrops pauloensis",3587,-22.35,-50.65,"<1%"
"Bothrops pauloensis",3588,-20.5667,-52.2167,"<1%"
"Bothrops pauloensis",3589,-21.3167,-47.5667,"<1%"
"Bothrops pauloensis",3590,-21.205,-47.6043,"<1%"
"Bothrops pauloensis",3591,-20.9779,-54.501,"<1%"
"Bothrops pauloensis",3592,-20.9349,-54.9582,"<1%"
"Bothrops pauloensis",3593,-17.5384,-54.4286,"<1%"
"Bothrops pauloensis",3594,-23.5,-47.45,"<1%"
"Bothrops pauloensis",3595,-23.5017,-47.4581,"<1%"
"Bothrops pauloensis",3596,-23.5056,-47.4559,"<1%"
"Bothrops pauloensis",3597,-15.8,-48.0667,"<1%"
"Bothrops pauloensis",3598,-21.7,-47.2667,"<1%"
"Bothrops pauloensis",3599,-20.4422,-54.8603,"<1%"
"Bothrops pauloensis",3600,-20.4333,-54.85,"<1%"
"Bothrops pauloensis",3601,-20.442,-54.86,"<1%"
"Bothrops pauloensis",3602,-20.437,-54.87,"<1%"
"Bothrops pauloensis",3603,-23.0175,-47.5117,"<1%"
"Bothrops pauloensis",3604,-21.5869,-48.0708,"<1%"
"Bothrops pauloensis",3605,-22.7918,-50.2049,"<1%"
"Bothrops pauloensis",3606,-22.7435,-46.3747,"<1%"
"Bothrops pauloensis",3607,-22.7417,-46.375,"<1%"
"Bothrops pauloensis",3608,-22.0423,-48.337,"<1%"
"Bothrops pauloensis",3609,-22.0417,-48.3333,"<1%"
"Bothrops pauloensis",3610,-20.75,-51.6667,"<1%"
"Bothrops pauloensis",3611,-20.7511,-51.6783,"<1%"
"Bothrops pauloensis",3612,-22.3728,-47.1525,"<1%"
"Bothrops pauloensis",3613,-19.673,-51.1973,"<1%"
"Bothrops pauloensis",3614,-19.7502,-47.9325,"<1%"
"Bothrops pauloensis",3615,-19.7333,-47.9167,"<1%"
"Bothrops pauloensis",3616,-19.75,-47.9333,"<1%"
"Bothrops pauloensis",3617,-19.6772,-51.1908,"<1%"
"Bothrops pauloensis",3618,-18.914,-48.2611,"<1%"
"Bothrops pauloensis",3619,-18.9167,-48.2833,"<1%"
"Bothrops pauloensis",3620,-18.9113,-48.2622,"<1%"
"Bothrops pauloensis",3621,-18.9167,-48.2667,"<1%"
"Bothrops pauloensis",3622,-19.7,-46.17,"<1%"
"Bothrops pauloensis",3623,-17.9898,-46.8998,"<1%"
"Bothrops pauloensis",3624,-18,-46.9,"<1%"
"Bothrops pauloensis",3625,-22.1669,-47.7997,"<1%"
"Bothrops pauloensis",3626,-14.0057,-47.6846,"<1%"
"Bothrops pauloensis",3627,-19.5273,-47.4146,"<1%"
"Bothrops pauloensis",3628,-19.5333,-47.4167,"<1%"
"Bothrops pauloensis",3629,-19.5333,-47.4333,"<1%"
"Bothrops pauloensis",3630,-20.6394,-47.2817,"<1%"
"Bothrops pauloensis",3631,-22.5361,-55.7167,"<1%"
"Bothrops pauloensis",3632,-22.5311,-55.718,"<1%"
"Bothrops pauloensis",3633,-20.6055,-47.4851,"<1%"
"Bothrops pauloensis",3634,-20.6033,-47.4828,"<1%"
"Bothrops pauloensis",3635,-21.175,-47.8198,"<1%"
"Bothrops pauloensis",3636,-22.8919,-48.4894,"<1%"
"Bothrops pauloensis",3637,-22.8967,-48.491,"<1%"
"Bothrops pauloensis",3638,-19.8833,-47.45,"<1%"
"Bothrops pauloensis",3639,-19.8644,-47.4401,"<1%"
"Bothrops pauloensis",3640,-17.3256,-53.2053,"<1%"
"Bothrops pauloensis",3641,-17.3273,-53.1987,"<1%"
"Bothrops pauloensis",3642,-22.0133,-47.8909,"<1%"
"Bothrops pauloensis",3643,-20.583,-47.8635,"<1%"
"Bothrops pauloensis",3644,-20.9167,-46.9916,"<1%"
"Bothrops pauloensis",3645,-21.4667,-47.55,"<1%"
"Bothrops pauloensis",3646,-21.4752,-47.5503,"<1%"
"Bothrops pauloensis",3647,-22.3531,-50.6231,"<1%"
"Bothrops pauloensis",3648,-21.2114,-47.5956,"<1%"
"Bothrops pauloensis",3649,-21.205,-47.6047,"<1%"
"Bothrops pauloensis",3650,-20.9309,-54.9648,"<1%"
"Bothrops pauloensis",3651,-15.7797,-47.9297,"<1%"
"Bothrops pauloensis",3652,-15.8333,-48.0564,"<1%"
"Bothrops pauloensis",3653,-21.6957,-47.2806,"<1%"
"Bothrops pauloensis",3654,-20.4403,-54.8572,"<1%"
"Bothrops pauloensis",3655,-22.7437,-46.3747,"<1%"
"Bothrops pauloensis",3656,-20.756,-51.7326,"<1%"
"Bothrops pauloensis",3657,-22.0417,-48.3356,"<1%"
"Bothrops pauloensis",3658,-22.0403,-48.3366,"<1%"
"Bothrops pauloensis",3659,-20.5674,-52.218,"<1%"
"Bothrops pauloensis",3660,-22.3789,-47.1636,"<1%"
"Bothrops pauloensis",3661,-22.3726,-47.1525,"<1%"
"Bothrops pauloensis",3662,-19.7638,-47.9216,"<1%"
"Bothrops pauloensis",3663,-19.75,-46.1167,"<1%"
"Bothrops pauloensis",3664,-17.993,-46.8988,"<1%"
"Bothrops pauloensis",3665,-23.0203,-45.5497,"<1%"
"Bothrops pauloensis",3666,-22.9496,-47.1283,"<1%"
"Bothrops pauloensis",3667,-14.8058,-61.1797,"<1%"
"Carterodon sulcidens",3756,-17.7833,-48.6667,"<1%"
"Carterodon sulcidens",3757,-15.2667,-45.8667,"<1%"
"Carterodon sulcidens",3758,-19.6272,-43.8897,"<1%"
"Carterodon sulcidens",3759,-13.8833,-48.3167,"<1%"
"Carterodon sulcidens",3760,-19.6167,-44.0333,"<1%"
"Carterodon sulcidens",3761,-15.65,-57.2,"<1%"
"Carterodon sulcidens",3762,-14.8667,-55.8,"<1%"
"Carterodon sulcidens",3763,-11.3333,-59,"<1%"
"Carterodon sulcidens",3764,-12.8333,-59.75,"<1%"
"Carterodon sulcidens",3765,-15.7833,-47.9333,"<1%"
"Carterodon sulcidens",3766,-21.7333,-52.9833,"<1%"
"Carterodon sulcidens",3767,-12.8167,-51.7667,"<1%"
"Chironius brazili*",4249,-25.0167,-50.0333,"<1%"
"Chironius brazili*",4250,-14.1167,-47.5167,"<1%"
"Chironius brazili*",4251,-24.15,-49.8167,"<1%"
"Chironius brazili*",4252,-19.9167,-43.9333,"<1%"
"Chironius brazili*",4253,-22.8904,-48.4553,"<1%"
"Chironius brazili*",4254,-22.8833,-48.4833,"<1%"
"Chironius brazili*",4255,-22.8667,-48.4167,"<1%"
"Chironius brazili*",4256,-15.7833,-47.9167,"<1%"
"Chironius brazili*",4257,-23.8,-48.5833,"<1%"
"Chironius brazili*",4258,-20.0667,-43.4,"<1%"
"Chironius brazili*",4259,-21.8833,-45.0167,"<1%"
"Chironius brazili*",4260,-19.0333,-43.4167,"<1%"
"Chironius brazili*",4261,-20.5167,-43.9167,"<1%"
"Chironius brazili*",4262,-16.7167,-42.8667,"<1%"
"Chironius brazili*",4263,-15.9667,-50.1333,"<1%"
"Chironius brazili*",4264,-18.25,-43.6,"<1%"
"Chironius brazili*",4265,-25.4,-49.7333,"<1%"
"Chironius brazili*",4266,-16.5667,-42.9,"<1%"
"Chironius brazili*",4267,-19.0333,-47.9167,"<1%"
"Chironius brazili*",4268,-20.25,-43.8,"<1%"
"Chironius brazili*",4269,-19.5,-43.75,"<1%"
"Chironius brazili*",4270,-24.25,-49.7167,"<1%"
"Chironius brazili*",4271,-21.2333,-45,"<1%"
"Chironius brazili*",4272,-21.85,-43.8,"<1%"
"Chironius brazili*",4273,-16.25,-47.9333,"<1%"
"Chironius brazili*",4274,-19.9856,-43.08,"<1%"
"Chironius brazili*",4275,-19.1333,-47.6833,"<1%"
"Chironius brazili*",4276,-20.3833,-43.5,"<1%"
"Chironius brazili*",4277,-25.25,-50,"<1%"
"Chironius brazili*",4278,-21.0908,-45.0914,"<1%"
"Chironius brazili*",4279,-15.85,-48.95,"<1%"
"Chironius brazili*",4280,-21.7878,-46.5614,"<1%"
"Chironius brazili*",4281,-18.4156,-46.4215,"<1%"
"Chironius brazili*",4282,-25.0208,-50.0542,"<1%"
"Chironius brazili*",4283,-25.4736,-49.8933,"<1%"
"Chironius brazili*",4284,-29.55,-55.1333,"<1%"
"Chironius brazili*",4285,-23.5333,-46.6167,"<1%"
"Chironius brazili*",4286,-20.2453,-46.3658,"<1%"
"Chironius brazili*",4287,-19.9,-43.8,"<1%"
"Chironius brazili*",4288,-19.8833,-47.45,"<1%"
"Chironius brazili*",4289,-29.7167,-52.4333,"<1%"
"Chironius brazili*",4290,-19.2483,-43.51,"<1%"
"Chironius brazili*",4291,-18.6167,-43.3833,"<1%"
"Chironius brazili*",4292,-23.4833,-47.45,"<1%"
"Chironius brazili*",4293,-18.9113,-48.2622,"<1%"
"Chironius brazili*",4294,-24.25,-50.25,"<1%"
"Chironius brazili*",4295,-25.4333,-49.8167,"<1%"
"Clyomys laticeps",4575,-22.6503,-56.5391,"<1%"
"Clyomys laticeps",4576,-23.0833,-56.1167,"<1%"
"Clyomys laticeps",4577,-23.7833,-56.2,"<1%"
"Clyomys laticeps",4578,-24.15,-55.2833,"<1%"
"Clyomys laticeps",4579,-23.4167,-57.2833,"<1%"
"Clyomys laticeps",4580,-19.0667,-56.6,"<1%"
"Clyomys laticeps",4581,-15.8667,-47.8833,"<1%"
"Clyomys laticeps",4582,-15.6667,-48,"<1%"
"Clyomys laticeps",4583,-22.8,-49.2333,"<1%"
"Clyomys laticeps",4584,-22.9167,-49.25,"<1%"
"Clyomys laticeps",4585,-17.4167,-53.2833,"<1%"
"Clyomys laticeps",4586,-22.2463,-47.9167,"<1%"
"Clyomys laticeps",4587,-17.8083,-48.7088,"<1%"
"Clyomys laticeps",4588,-19.5333,-54.0333,"<1%"
"Clyomys laticeps",4589,-13.95,-45.9667,"<1%"
"Clyomys laticeps",4590,-19,-57.65,"<1%"
"Clyomys laticeps",4591,-23.6667,-48,"<1%"
"Clyomys laticeps",4592,-17.2333,-53.6667,"<1%"
"Clyomys laticeps",4593,-22.2167,-47.85,"<1%"
"Clyomys laticeps",4594,-17.7,-53.15,"<1%"
"Clyomys laticeps",4595,-18.2667,-52.8833,"<1%"
"Clyomys laticeps",4596,-22.2833,-47.15,"<1%"
"Clyomys laticeps",4597,-19.3528,-47.2928,"<1%"
"Clyomys laticeps",4598,-15.5833,-47.5833,"<1%"
"Clyomys laticeps",4599,-20.35,-46.4833,"<1%"
"Clyomys laticeps",4600,-15.7833,-47.9333,"<1%"
"Clyomys laticeps",4601,-19.6272,-43.8897,"<1%"
"Clyomys laticeps",4602,-19.85,-47.4333,"<1%"
"Clyomys laticeps",4603,-21.1167,-56.4833,"<1%"
"Clyomys laticeps",4604,-12.8167,-51.7667,"<1%"
"Clyomys laticeps",4605,-15.324,-55.8824,"<1%"
"Dendropsophus elianeae",5989,-19.3297,-52.7144,"<1%"
"Dendropsophus elianeae",5990,-22.7226,-47.2883,"<1%"
"Dendropsophus elianeae",5991,-19.7552,-55.8629,"<1%"
"Dendropsophus elianeae",5992,-23.5389,-47.6638,"<1%"
"Dendropsophus elianeae",5993,-22.3666,-47.4666,"<1%"
"Dendropsophus elianeae",5994,-22.3333,-49.15,"<1%"
"Dendropsophus elianeae",5995,-21.9366,-56.5365,"<1%"
"Dendropsophus elianeae",5996,-22.1,-56.5167,"<1%"
"Dendropsophus elianeae",5997,-20.6724,-56.7994,"<1%"
"Dendropsophus elianeae",5998,-20.789,-56.755,"<1%"
"Dendropsophus elianeae",5999,-20.7914,-56.7566,"<1%"
"Dendropsophus elianeae",6000,-21.1244,-56.7435,"<1%"
"Dendropsophus elianeae",6001,-21.0073,-56.4597,"<1%"
"Dendropsophus elianeae",6002,-22.8622,-48.4679,"<1%"
"Dendropsophus elianeae",6003,-22.88,-48.4397,"<1%"
"Dendropsophus elianeae",6004,-22.2842,-48.1267,"<1%"
"Dendropsophus elianeae",6005,-23.7512,-48.5749,"<1%"
"Dendropsophus elianeae",6006,-16.076,-47.1239,"<1%"
"Dendropsophus elianeae",6007,-19.8678,-43.6372,"<1%"
"Dendropsophus elianeae",6008,-22.8833,-47.0437,"<1%"
"Dendropsophus elianeae",6009,-15.9298,-48.679,"<1%"
"Dendropsophus elianeae",6010,-22.22,-47.6258,"<1%"
"Dendropsophus elianeae",6011,-20.35,-49.21,"<1%"
"Dendropsophus elianeae",6012,-20.3685,-49.1928,"<1%"
"Dendropsophus elianeae",6013,-20.3671,-49.1853,"<1%"
"Dendropsophus elianeae",6014,-20.3417,-49.195,"<1%"
"Dendropsophus elianeae",6015,-20.3662,-49.1853,"<1%"
"Dendropsophus elianeae",6016,-19.9476,-50.2632,"<1%"
"Dendropsophus elianeae",6017,-16.4155,-51.1802,"<1%"
"Dendropsophus elianeae",6018,-23.9136,-48.8712,"<1%"
"Dendropsophus elianeae",6019,-22.2935,-47.8336,"<1%"
"Dendropsophus elianeae",6020,-21.2901,-44.8242,"<1%"
"Dendropsophus elianeae",6021,-17.9093,-51.7315,"<1%"
"Dendropsophus elianeae",6022,-21.5518,-47.7816,"<1%"
"Dendropsophus elianeae",6023,-20.74,-49.937,"<1%"
"Dendropsophus elianeae",6024,-13.4983,-48.3484,"<1%"
"Dendropsophus elianeae",6025,-17.6134,-52.7643,"<1%"
"Dendropsophus elianeae",6026,-20.1197,-56.5975,"<1%"
"Dendropsophus elianeae",6027,-21.0761,-49.5431,"<1%"
"Dendropsophus elianeae",6028,-20.39,-49.4331,"<1%"
"Dendropsophus elianeae",6029,-22.7472,-47.1442,"<1%"
"Dendropsophus elianeae",6030,-22.7602,-47.15,"<1%"
"Dendropsophus elianeae",6031,-20.2065,-47.4384,"<1%"
"Dendropsophus elianeae",6032,-21.0764,-45.0659,"<1%"
"Dendropsophus elianeae",6033,-22.879,-45.4587,"<1%"
"Dendropsophus elianeae",6034,-22.7255,-47.7824,"<1%"
"Dendropsophus elianeae",6035,-21.9951,-47.3895,"<1%"
"Dendropsophus elianeae",6036,-13.2923,-49.2307,"<1%"
"Dendropsophus elianeae",6037,-22.3728,-47.5791,"<1%"
"Dendropsophus elianeae",6038,-17.739,-51.0378,"<1%"
"Dendropsophus elianeae",6039,-19.1888,-43.645,"<1%"
"Dendropsophus elianeae",6040,-19.0278,-48.3313,"<1%"
"Dendropsophus elianeae",6041,-16.3754,-46.8194,"<1%"
"Dendropsophus elianeae",6042,-20.908,-49.921,"<1%"
"Dendropsophus elianeae",6043,-20.1967,-50.4844,"<1%"
"Dendropsophus elianeae",6044,-20.504,-50.094,"<1%"
"Dendropsophus jimi",6045,-22.8582,-49.2603,"<1%"
"Dendropsophus jimi",6046,-18.6738,-51.8805,"<1%"
"Dendropsophus jimi",6047,-18.7676,-52.0449,"<1%"
"Dendropsophus jimi",6048,-21.0073,-56.4597,"<1%"
"Dendropsophus jimi",6049,-22.8622,-48.4679,"<1%"
"Dendropsophus jimi",6050,-22.8833,-48.4333,"<1%"
"Dendropsophus jimi",6051,-15.7807,-47.7968,"<1%"
"Dendropsophus jimi",6052,-22.2726,-48.0809,"<1%"
"Dendropsophus jimi",6053,-15.4529,-46.6042,"<1%"
"Dendropsophus jimi",6054,-22.9,-47.06,"<1%"
"Dendropsophus jimi",6055,-20.9125,-54.2494,"<1%"
"Dendropsophus jimi",6056,-18.47,-52.6519,"<1%"
"Dendropsophus jimi",6057,-15.9298,-48.679,"<1%"
"Dendropsophus jimi",6058,-21.87,-48.67,"<1%"
"Dendropsophus jimi",6059,-23.4338,-54.5379,"<1%"
"Dendropsophus jimi",6060,-23.9136,-48.8712,"<1%"
"Dendropsophus jimi",6061,-23.1526,-48.629,"<1%"
"Dendropsophus jimi",6062,-22.2935,-47.8336,"<1%"
"Dendropsophus jimi",6063,-22.7002,-46.9797,"<1%"
"Dendropsophus jimi",6064,-17.6134,-52.7643,"<1%"
"Dendropsophus jimi",6065,-17.1737,-46.8838,"<1%"
"Dendropsophus jimi",6066,-17.3655,-48.8475,"<1%"
"Dendropsophus jimi",6067,-23.1861,-49.3657,"<1%"
"Dendropsophus jimi",6068,-18.437,-50.5295,"<1%"
"Dendropsophus jimi",6069,-21.637,-44.0665,"<1%"
"Dendropsophus jimi",6070,-23.6499,-46.6476,"<1%"
"Dendropsophus jimi",6071,-20.187,-46.5135,"<1%"
"Dendropsophus jimi",6072,-18.2242,-52.2115,"<1%"
"Dendropsophus jimi",6073,-16.6026,-48.547,"<1%"
"Dendropsophus jimi",6074,-14.7347,-46.2405,"<1%"
"Dendropsophus jimi",6075,-20.4382,-52.2111,"<1%"
"Dendropsophus jimi",6076,-19.0278,-48.3313,"<1%"
"Dendropsophus jimi",6077,-18.9186,-48.2769,"<1%"
"Dendropsophus jimi",6078,-16.3754,-46.8194,"<1%"
"Elachistocleis matogrosso",6390,-23.7813,-56.2914,"<1%"
