Proceratophrys goyana,13034,43390,157,480,4508,25759,70,5021,,648,390,11,42,1698,3194,,999,0,0,,0
Proceratophrys huntingtoni,263,304,0,24,70,95,,17,,0,6,,,62,83,,2,,,,
Proceratophrys moratoi,18075,8352,2163,3794,1845,66558,16485,26941,,1665,256,131,46,2734,19402,,5950,347,674,14,0
Proceratophrys rotundipalpebra,16,128,,24,198,7,,2,,,1,,,0,,,,,,,
Proceratophrys salvatori,3741,6972,13,133,2697,7100,,2731,,822,261,4,7,252,2701,,623,4,0,0,0
Proceratophrys strussmannae,23,58,0,2,1,146,0,1,,0,2,,,2,0,,0,,,,
Proceratophrys vielliardi,2551,3506,66,183,1838,6375,,1518,,495,99,,,129,3339,,1066,4,0,0,0
Pseudis tocantins,35361,100516,72,34775,9130,62128,0,4329,,194,590,31,3,2913,1549,255,361,,,,0
Pseudopaludicola atragula*,837,56,1,290,1,7521,509,2342,,98,5,,,607,177,,88,2,33,1,
Pseudopaludicola coracoralinae*,85,23,1,4,3,406,0,85,,7,1,0,,3,70,,43,,,,
Pseudopaludicola facureae*,4881,1952,103,818,145,21650,297,6356,,783,79,1,5,214,6484,,2588,1,3,0,
Pseudopaludicola ibisoroca*,56,145,1,22,3,257,,68,,14,2,,,1,149,,6,,,,2
Pseudopaludicola jazmynmcdonaldae*,167,75,,21,9,100,,4,,,2,,,31,0,,0,,,,
Pseudopaludicola mineira*,52,155,1,19,129,45,,64,,2,0,254,,0,,,,,,,
Pseudopaludicola ternetzi*,106835,212014,2176,47969,19747,341072,1059,52653,,2796,2008,172,59,6291,59166,255,13500,20,63,1,391
Psilops seductus*,15,547,,12,136,3,,4,,,0,,,0,14,,5,0,,,
Pyrrhura pfrimeri,553,7045,3,12,329,4685,,880,,19,17,183,,27,16,,15,,,,0
Rhachidelus brazili,104338,115405,9911,18437,21206,367260,20207,84534,,5089,1784,451,191,9434,74540,,17770,1486,1162,38,391
Rhachisaurus brachylepis,2542,7735,965,82,1479,4017,,1450,,262,40,1073,12,81,8,,6,5,0,0,
Rhinella cerradensis,51392,154876,1606,9082,33677,213876,650,35201,,2168,1619,302,53,3102,46851,,12532,163,7,39,321
Rhinella inopina,1187,28627,22,966,13706,1036,,1112,,15,103,52,,18,4668,,1502,23,,2,121
Rhinella ocellata,150378,321017,668,46892,61147,273254,717,43423,3,2737,2632,206,130,6538,79760,255,15429,8,11,0,427
Rhinella rubescens,54469,118337,7185,6907,36296,194344,7512,55814,,3309,1553,1952,125,5892,41281,,11634,1418,374,18,15
Rhinella scitula,11982,5385,16,1194,562,21914,21,4428,,71,35,0,2,83,3849,,1399,,,,
Rhinella sebbeni*,2112,2854,86,41,118,5782,81,1379,,38,51,3,10,106,308,,107,0,,,
Rhinella veredas,2607,50989,471,1064,14217,5609,,4359,,73,527,6,,201,1567,,1185,94,3,37,17
Rhipidomys ipukensis,3778,5181,12,4746,103,2440,,217,,5,27,,,418,76,61,15,,,,
Rhipidomys macrurus,131238,371331,12186,41375,80556,447750,20178,102975,49,5324,3721,2304,162,12361,85005,138,21889,1666,1126,78,621
Saltatricula atricollis,250261,602152,12543,59102,116183,522352,20320,118483,167,6089,5627,2324,257,15304,123999,255,29050,1672,1165,79,705
Salvator duseni,40096,90051,1269,6717,23020,161871,456,28569,3,2137,1014,306,54,2404,37010,,10183,9,0,0,142
Scinax cabralensis,56,141,3,1,24,227,,76,,0,0,16,,0,0,,,,,,
Ololygon canastrensis,3366,1832,231,303,2054,14530,75,3810,,90,29,287,29,533,1372,,484,343,18,3,
Ololygon centralis,1542,1255,7,33,532,3921,,1202,,268,74,,0,144,1787,,325,0,,,0
Scinax constrictus,98772,228927,482,42706,27566,198992,229,30603,,1684,1837,141,122,5742,53998,255,9144,0,0,,338
Scinax curicica,5945,5448,727,40,1093,2782,,1576,,55,31,1907,86,47,1,,0,9,0,0,
Ololygon goya*,21,164,,1,59,66,,54,,,2,,,0,,,1,,,,
Scinax haddadorum*,64,129,,8,8,242,,29,,,0,,,1,38,,21,,,,
Ololygon machadoi,2284,7987,665,34,1064,1732,,604,,11,36,860,0,40,1,,0,4,0,0,
Scinax maracaya,703,308,34,52,125,3229,0,638,,66,7,16,,70,48,,17,75,3,0,
Julianus pinimus,96,110,0,8,97,157,,129,,3,0,116,,3,0,,0,0,,,
Ololygon pombali,94,72,0,2,189,370,,52,,1,4,54,,44,1,,1,6,0,0,
Scinax rogerioi,14946,27176,3318,1651,10411,53110,15,14257,,819,579,22,59,2340,12432,,3227,843,112,9,0
Scinax rossaferesae*,565,23,252,126,102,403,,168,,12,2,,,10,504,,71,0,0,,
Scinax rupestris*,95,361,,20,286,38,,13,,2,1,,,0,0,,0,,,,
Ololygon skaios,5253,11070,14,201,3626,9686,55,3227,,866,363,13,10,234,3323,,849,3,0,0,0
Scinax tigrinus,4517,8997,223,434,4237,12661,,4168,,859,312,11,22,357,6136,,1369,11,4,0,0
Scytalopus novacapitalis,8965,13925,733,978,6364,33057,11,8560,,431,245,148,50,766,10997,,2755,867,76,8,0
Siagonodon acutirostris,78,279,,86,944,61,,31,,3,0,,,1,5,,6,,,,
Simophis rhinostoma,85513,125584,13051,14753,35406,319153,20097,83451,,4857,1754,1967,125,8837,58818,,16605,1536,1167,40,141
Sporophila nigrorufa,1454,2589,0,399,574,4964,,,,1,,,,53,1,,6,,,,
Stenocercus albolineatus*,29118,20744,3,58,9407,3845,,692,,51,273,,15,76,5653,,1225,,,,20
Stenocercus canastra*,47,50,,8,316,223,,13,,,0,33,,0,0,,0,1,,0,
Stenocercus quinarius,1210,26801,37,981,11701,435,,930,,31,72,,,26,4124,,1883,68,0,7,76
Stenocercus sinesaccus,9477,28939,39,3660,1469,30045,2,5810,,104,237,56,0,405,12074,,1074,,,,62
Guyramemua affine,182655,456718,5663,52331,101958,384556,3448,76646,3,3693,4229,842,234,10497,109556,255,23279,1084,365,54,655
Synallaxis simoni,10917,15116,1,17855,268,12839,,958,,23,92,,,1160,157,190,55,,,,
Syndactyla dimidiata,95053,171208,7797,17104,40423,353858,8167,72643,,3622,2043,1093,171,7790,69315,,16385,973,485,19,399
Taoniscus nanus,93685,155764,6546,19832,31298,350763,20013,75230,3,4251,1675,577,120,8695,62445,4,16668,1048,1110,33,164
Thalpomys cerradensis,96891,278254,283,41536,59959,148755,116,25484,3,1336,2594,284,60,4872,52169,242,11003,146,0,39,305
Thalpomys lasiotis,16759,38996,3373,2127,15872,65739,89,19662,,924,693,341,82,2698,10563,,2837,973,102,8,0
Thamnodynastes rutilus,51705,93435,5261,10038,23801,224797,10383,51210,,2898,1374,377,83,6130,46854,,11806,967,512,17,90
Thoropa megatympanum,3266,10092,808,73,1757,3826,,1465,,247,45,1120,11,76,6,,5,7,0,0,
Thrichomys apereoides,20453,96662,6289,2592,27676,69002,37,21296,,600,718,1782,81,2217,5908,,2441,838,100,10,4
Thrichomys pachyurus,74083,188349,285,39636,13299,179235,123,28349,,2205,1635,163,127,5181,28979,203,6316,5,0,0,169
Thylamys velutinus,41034,43898,4408,6053,15865,142791,14710,46805,,3396,1076,322,113,5266,38419,,10705,1395,743,23,4
Trachycephalus mambaiensis,2320,38676,66,1162,17761,6818,,3150,,37,230,69,0,101,3840,,1384,20,1,2,94
Trilepida brasiliensis,116786,412439,4246,49361,83940,306392,445,60610,18,3045,3734,543,153,8776,75840,255,17032,867,123,49,612
Trilepida fuliginosa,48787,140911,327,31951,14472,114091,104,16784,,1828,1186,186,54,4102,11375,255,3300,10,1,0,0
Trilepida jani,2349,3339,348,39,527,2012,,895,,187,20,846,7,32,1,,1,6,0,0,
Trilepida koppesi,45066,40070,3397,9999,5592,189498,16653,41934,,2304,594,104,19,4172,41637,,8957,179,845,13,389
Trinomys moojeni,285,131,7,10,67,183,,73,,1,1,271,,1,0,,0,1,,0,
Tropidophis preciosus,2,24,1,2,15,6,,11,,,0,30,,0,,,,,,,
Tropidurus callathelys,221,104,0,18,143,169,,,,1,,,,4,1,,4,,,,
Tropidurus chromatops,221,92,,12,141,192,,,,,,,,6,1,,4,,,,
Tropidurus itambere,121112,205908,10266,36322,32527,420887,20205,94423,,5227,2477,1041,236,12230,74034,23,17976,1509,1165,38,391
Tropidurus montanus,5990,26530,2467,527,4273,19324,,7949,,286,212,1593,14,349,80,,111,14,4,0,
Tropidurus oreadicus,176434,414738,788,48013,91442,276796,426,47342,3,2860,3758,408,144,6718,92709,255,18527,163,2,39,705
Tupinambis matipu*,62381,100852,172,20422,15975,70720,30,12719,,525,1115,63,87,1674,42662,,6955,,,,267
Tupinambis quadrilineatus,130047,313740,384,42993,67417,196516,151,36477,3,2533,3158,375,130,5732,66405,255,14179,150,1,39,325
Uropelia campestris,219845,562610,7286,54700,111412,442150,12181,93130,155,4766,5278,1351,238,12454,113747,255,24675,1539,509,60,705
Vanzosaura savanicola*,2956,55886,87,2070,26293,3982,,2916,,88,220,158,1,55,11182,,3029,126,0,36,221
Xenodon matogrossensis,17198,12440,120,1843,2768,30142,0,3992,,267,107,2,61,396,5067,,529,,,,86
Xenodon nattereri,147816,382111,10545,56280,80246,448379,20202,101260,3,5147,3725,976,202,13050,95865,242,22992,1509,1162,79,621
