Proceratophrys branti,11491,68015,72,2345,25511,22828,29,3803,3,110,274,250,12,698,9256,,841,14,,0,404
Proceratophrys carranca,21,118,13,5,15,96,,87,,4,3,,,0,1,,0,,0,0,
Proceratophrys cururu,732,272,10,15,162,202,,235,,5,1,654,7,1,0,,0,0,,,
Proceratophrys dibernardoi,6069,9662,330,1915,1481,29415,1891,4006,,131,105,4,,127,10212,,1132,0,,,72
Proceratophrys goyana,12579,40330,483,496,4428,25900,287,5269,,756,493,11,83,1848,4499,,1939,1,1,,0
Proceratophrys huntingtoni,258,284,0,27,70,94,,11,,0,1,,,61,106,,14,,,,
Proceratophrys moratoi,18260,8150,2941,3989,1883,52481,29733,27330,,2009,281,130,59,2430,17949,,5405,1018,1289,93,0
Proceratophrys rotundipalpebra,16,127,0,26,199,7,,1,,,1,,,0,,,,,,,
Proceratophrys salvatori,3680,6653,186,142,2602,6432,0,2657,,923,207,4,10,327,3304,,915,16,1,0,0
Proceratophrys strussmannae,21,60,0,1,1,144,,2,,0,1,,,4,,,2,,,,
Proceratophrys vielliardi,2331,3230,237,182,1740,5720,17,1665,,546,78,,,276,2758,,2372,19,0,0,0
Pseudis tocantins,33112,92436,280,34514,8843,67663,76,4416,,228,581,31,3,3153,5091,756,1022,,,,
Pseudopaludicola atragula*,926,62,10,348,1,4542,3341,2332,,134,9,,,591,88,,70,77,33,4,
Pseudopaludicola coracoralinae*,92,24,6,7,3,328,2,97,,9,1,0,,2,121,,38,,,,
Pseudopaludicola facureae*,4927,1937,369,879,163,18229,2823,7494,,942,77,1,6,209,5972,,2324,4,1,0,0
Pseudopaludicola ibisoroca*,56,146,3,23,4,232,83,85,,19,4,,,0,51,,20,,,,0
Pseudopaludicola jazmynmcdonaldae*,163,82,,25,12,73,,9,,,1,,,28,14,,0,,,,
Pseudopaludicola mineira*,55,153,2,20,129,40,,65,,3,0,254,,0,0,,,,,,
Pseudopaludicola ternetzi*,103352,198911,9232,48375,18734,322672,11170,56334,,3314,1976,172,119,6192,71378,756,15140,108,112,2,200
Psilops seductus*,15,462,0,12,87,4,,16,,,2,,,,131,,5,0,,,2
Pyrrhura pfrimeri,540,6322,4,13,306,5293,,946,,21,16,183,,27,28,,86,,,,0
Rhachidelus brazili,103970,111467,21216,19360,20565,320033,43620,89561,,6100,1705,450,275,8714,81578,,18837,3159,2643,175,198
Rhachisaurus brachylepis,2598,7376,1286,94,1362,3933,,1552,,316,51,1071,14,56,32,,6,7,2,0,
Rhinella cerradensis,49873,142590,6708,9421,29854,201798,7769,38354,,2570,1810,302,112,3474,59258,,12499,240,16,12,860
Rhinella inopina,912,26218,65,903,12136,1723,,976,,23,140,52,,22,8489,,928,39,,6,530
Rhinella ocellata,144917,300905,4333,47124,58527,268476,7166,43266,3,3237,2371,206,210,6774,100761,756,16149,36,12,0,403
Rhinella rubescens,54550,112161,12521,7168,34015,173057,18337,60478,,3938,1579,1946,197,5288,46125,,13176,3048,751,64,32
Rhinella scitula,11836,5049,163,1129,602,19804,561,4994,,79,26,0,3,85,5704,,906,,,,
Rhinella sebbeni*,2142,2768,155,50,142,4993,387,1428,,49,48,3,28,90,678,,113,0,,,
Rhinella veredas,2278,46900,717,1074,13014,7212,0,4420,,87,661,6,,162,5184,,1059,98,7,14,134
Rhipidomys ipukensis,3537,4688,21,4655,95,2667,,258,,6,19,,,381,291,434,27,,,,
Rhipidomys macrurus,128560,347474,24848,42066,74948,410727,43581,107511,50,6384,3991,2305,264,11571,108179,306,22108,3380,2597,189,986
Saltatricula atricollis,242032,563607,26293,59774,109204,491161,43928,120229,169,7319,5520,2325,386,14578,163603,756,29693,3387,2653,189,1275
Salvator duseni,39233,83878,5071,6996,21549,150642,6965,30567,3,2506,1019,306,113,2683,44300,,9020,44,5,0,411
Scinax cabralensis,59,135,9,1,22,214,,88,,0,0,16,,0,0,,0,,,,
Ololygon canastrensis,3551,1890,484,327,2052,11018,342,5169,,111,28,286,40,420,1989,,794,818,65,5,0
Ololygon centralis,1475,1187,100,40,523,3362,,1302,,300,59,,0,229,1376,,1135,0,0,,
Scinax constrictus,94740,214367,2077,42694,26304,198929,2768,29389,,2023,1784,141,200,5710,69155,756,10284,2,1,,213
Scinax curicica,6039,5198,1076,48,1056,2586,,1574,,76,36,1888,121,32,2,,1,13,2,0,
Ololygon goya*,21,149,,1,52,83,,54,,,2,,,0,0,,5,,,,
Scinax haddadorum*,65,125,,7,7,223,,17,,,0,,,0,70,,26,,,,
Ololygon machadoi,2296,7656,997,40,974,1788,,609,,17,45,857,0,29,1,,1,9,2,0,
Scinax maracaya,765,335,146,59,135,2471,23,929,,77,6,16,,48,92,,98,180,12,1,
Julianus pinimus,103,109,2,8,93,141,,139,,4,0,116,,3,0,,,0,,,
Ololygon pombali,96,73,2,3,199,331,0,67,,2,4,54,,42,3,,3,12,,0,
Scinax rogerioi,14890,26163,5693,1676,9930,45918,432,15933,,988,587,22,88,1904,15090,,4213,1629,158,11,0
Scinax rossaferesae*,593,32,327,181,134,142,,204,,14,3,,,9,555,,45,0,0,,
Scinax rupestris*,94,358,,21,285,38,,11,,2,1,,,0,4,,1,,,,
Ololygon skaios,5179,10630,147,210,3516,8825,219,3171,,974,289,13,30,250,4365,,966,11,1,0,0
Scinax tigrinus,4336,8642,619,440,4151,10974,15,4302,,966,251,11,41,538,6793,,2173,62,4,0,0
Scytalopus novacapitalis,8966,13730,1707,1019,6257,26084,704,10079,,511,244,148,80,769,13113,,3638,1744,137,8,0
Siagonodon acutirostris,73,256,,86,944,67,,25,,4,1,,,1,35,,3,,,,
Simophis rhinostoma,85312,119701,25401,15608,33333,275358,43074,88438,,5808,1751,1963,175,8179,65672,,16805,3270,2658,183,159
Sporophila nigrorufa,1330,2572,0,414,596,5051,,,,1,,,,20,22,,36,,,,
Stenocercus albolineatus*,28634,20403,86,62,9148,4288,7,140,,56,156,,19,87,6963,,1023,,,,105
Stenocercus canastra*,48,50,1,9,322,202,,25,,,0,33,,0,0,,1,1,,,
Stenocercus quinarius,945,23677,100,982,10246,926,,846,,50,113,,,16,8865,,1230,81,1,11,290
Stenocercus sinesaccus,9452,27714,395,3523,1421,30322,35,4908,,127,194,56,0,374,13406,,1508,,,,20
Guyramemua affine,176771,424990,13704,52623,95062,368153,16146,79699,3,4431,4175,841,357,10147,142742,756,24225,2074,578,48,1195
Synallaxis simoni,10137,14430,7,17724,219,13849,,911,,28,84,,,999,465,705,74,,,,
Syndactyla dimidiata,93999,162608,18013,17850,37752,321134,26000,77757,,4344,2059,1091,265,7225,77847,,17320,2154,835,65,224
Taoniscus nanus,92597,145118,15425,20382,30203,313831,43151,78647,3,5067,1780,575,211,8631,72009,16,16916,2302,2555,167,331
Thalpomys cerradensis,92536,256775,1149,41194,55282,153624,668,23099,3,1563,2541,284,120,4688,79231,744,9663,136,2,14,1012
Thalpomys lasiotis,16883,37256,6465,2171,14943,57768,489,21834,,1104,661,340,121,2133,13770,,3846,1881,159,11,1
Thamnodynastes rutilus,51406,88707,13182,10600,22705,197941,25654,55321,,3465,1396,376,136,5858,48763,,13061,2143,883,65,73
Thoropa megatympanum,3319,9642,1252,84,1594,3791,,1541,,299,56,1117,13,49,26,,6,11,2,0,
Thrichomys apereoides,20006,91292,10138,2624,25620,65107,747,22989,,731,815,1784,119,1663,10358,,2846,1640,165,23,37
Thrichomys pachyurus,70893,175336,1348,39437,12626,180587,912,27102,,2582,1594,163,207,5053,41270,721,8453,19,1,0,38
Thylamys velutinus,41170,42554,8064,6386,15406,117212,28349,50984,,4044,1032,320,159,4742,40071,,12006,3042,1395,89,1
Trachycephalus mambaiensis,2030,35792,250,1105,16092,8402,32,2795,,47,258,69,0,79,7271,,1078,40,3,6,383
Trilepida brasiliensis,112174,383917,8571,49530,77851,302011,6609,62545,19,3619,3838,549,254,8546,103431,756,18351,1515,166,28,988
Trilepida fuliginosa,46360,129609,1043,31655,13933,118465,636,17117,,2121,1229,186,112,4270,15538,756,6630,60,5,0,0
Trilepida jani,2385,3181,562,45,502,1782,,1010,,224,24,843,8,20,10,,3,9,0,0,
Trilepida koppesi,44632,39228,9627,10706,5341,164687,34025,43946,,2811,617,104,22,4106,39544,,9678,557,1510,94,184
Trinomys moojeni,294,127,19,11,67,143,,93,,2,0,271,,1,0,,0,3,,0,
Tropidophis preciosus,2,24,2,3,15,4,,11,,,0,30,,0,0,,,,,,
Tropidurus callathelys,221,106,0,19,140,161,,,,1,,,,4,3,,11,,,,
Tropidurus chromatops,220,94,,12,138,163,,,,,,,,6,15,,20,,,,
Tropidurus itambere,119790,195552,22012,37094,30653,378453,42827,98107,,6254,2469,1040,360,11375,86033,43,19687,3214,2653,176,200
Tropidurus montanus,6051,24577,3601,540,3770,20557,0,7734,,348,210,1590,16,264,276,,134,38,12,3,
Tropidurus oreadicus,169088,384448,3335,48055,85177,280331,4383,45729,3,3405,3641,408,228,6833,126301,756,18639,223,9,15,1262
Tupinambis matipu*,60168,96172,954,20300,15185,69888,118,9927,,639,811,63,112,1550,53832,,6585,,,,313
Tupinambis quadrilineatus,124940,290468,1812,42723,62369,199449,1026,34058,3,2982,3018,375,210,5639,95060,756,14836,191,6,11,1077
Uropelia campestris,211800,525461,17663,55130,104590,423746,27655,96391,157,5721,5190,1356,363,11792,149285,756,26460,3192,973,88,1275
Vanzosaura savanicola*,2594,50834,256,2025,22969,5667,,2539,,122,291,158,1,62,19027,,1840,135,1,14,774
Xenodon matogrossensis,16886,12232,355,2056,2502,29068,31,4990,,313,94,2,78,346,5304,,679,,,,84
Xenodon nattereri,143876,357671,22041,57020,74667,412433,43717,104455,3,6163,3875,979,317,12253,121810,744,23443,3098,2646,193,1001
