Proceratophrys huntingtoni,286,336,0,17,75,110,,34,,,2,,,45,15,,7,,,,
Proceratophrys moratoi,18304,9049,2083,3646,1784,74846,13505,25133,,1488,274,131,40,2595,15461,,6177,262,643,13,0
Proceratophrys rotundipalpebra,16,129,,24,197,8,,1,,,1,,,0,0,,0,,,,
Proceratophrys salvatori,3805,7375,18,133,2913,7436,,3067,,736,326,4,5,129,1559,,551,3,,0,
Proceratophrys strussmannae,25,59,,1,1,146,0,2,,0,1,,,0,,,0,,,,
Proceratophrys vielliardi,2726,3906,60,177,2181,6607,,1802,,442,128,,,90,2544,,505,1,,0,
Pseudis tocantins,35818,107273,57,35069,9315,54597,5,5355,,178,478,31,2,2979,559,296,193,,,,
Pseudopaludicola atragula*,828,50,1,284,0,8630,170,1539,,83,4,,,602,180,,175,1,19,1,
Pseudopaludicola coracoralinae*,85,22,2,4,3,446,,74,,5,1,0,,3,51,,35,,,,
Pseudopaludicola facureae*,5031,2066,113,753,144,23884,40,5837,,693,98,1,4,204,4668,,2821,0,2,0,
Pseudopaludicola ibisoroca*,54,155,0,21,3,289,,65,,13,2,,,2,110,,12,,,,
Pseudopaludicola jazmynmcdonaldae*,169,74,,16,10,101,,6,,,1,,,32,0,,,,,,
Pseudopaludicola mineira*,53,153,2,18,129,43,,68,,2,0,254,,0,0,,,,,0,
Pseudopaludicola ternetzi*,110149,229220,2087,48195,20514,336371,261,54342,,2512,2073,172,44,6112,43410,296,12364,16,45,0,64
Psilops seductus*,15,572,,12,135,3,,0,,,0,,,0,,,0,0,,,
Pyrrhura pfrimeri,552,7627,3,11,335,4024,,943,,17,15,183,,30,17,,28,0,,,0
Rhachidelus brazili,107600,126303,9270,18531,21709,380601,15919,82496,,4556,2007,451,162,8605,56358,,16722,1226,1021,32,64
Rhachisaurus brachylepis,2589,7945,914,74,1478,3710,,1584,,236,44,1073,10,85,8,,2,5,,0,
Rhinella cerradensis,52954,165585,1791,8916,36282,214599,72,34408,,1933,1636,301,40,2839,33826,,12124,183,5,23,2
Rhinella inopina,1251,29786,144,923,14613,912,,805,,12,52,52,,18,2987,,1595,9,,2,0
Rhinella ocellata,157547,344725,547,47036,63025,262855,202,46311,3,2463,2392,206,109,6233,57499,296,14109,8,8,0,61
Rhinella rubescens,55530,123319,6897,6673,36977,204314,5415,54991,,2968,1740,1953,100,5341,30930,,9830,1148,293,15,0
Rhinella scitula,12511,5953,10,1147,566,21587,3,4962,,65,43,0,2,90,2694,,1308,,,,
Rhinella sebbeni*,2176,3086,97,40,133,5637,15,1443,,33,46,3,6,108,129,,123,,,,
Rhinella veredas,2669,52319,462,1041,14306,5858,,3676,,66,505,6,,203,877,,880,135,1,20,0
Rhipidomys ipukensis,3820,5505,11,4835,105,1900,,341,,4,21,,,427,12,95,1,,,,
Rhipidomys macrurus,134464,391720,11715,41563,83112,454768,15907,100508,49,4769,3839,2302,129,11509,62630,202,20307,1429,991,56,65
Saltatricula atricollis,261628,635976,11935,59347,119900,518798,16047,118283,167,5469,5487,2322,213,14346,89014,296,26252,1438,1021,57,92
Salvator duseni,41434,95415,1436,6536,24450,164336,35,28880,3,1909,1081,305,40,2144,26715,,10580,10,1,1,0
Scinax cabralensis,63,147,0,1,26,186,,106,,0,0,16,,0,0,,,,,,
Ololygon canastrensis,3387,1873,253,307,1980,15692,54,3625,,81,32,287,24,509,700,,343,228,11,3,
Ololygon centralis,1638,1401,10,30,606,4363,,1445,,241,95,,0,35,1030,,195,0,,0,0
Scinax constrictus,103316,246962,420,43039,28352,188730,32,34158,,1522,1735,141,102,5505,38958,296,8213,0,0,,56
Scinax curicica,6260,5545,677,36,1094,2357,,1657,,48,36,1903,75,48,1,,0,11,,0,
Ololygon goya*,22,183,,1,61,35,,65,,,1,,,0,0,,0,0,,,
Scinax haddadorum*,63,133,,7,7,277,,19,,,0,,,1,19,,14,,,,
Ololygon machadoi,2330,8117,629,28,1067,1477,,717,,9,40,860,,42,0,,0,5,,0,
Scinax maracaya,711,317,17,54,127,3378,0,563,,62,8,16,,62,11,,12,52,2,0,
Julianus pinimus,98,111,0,7,98,142,,142,,2,0,116,,3,0,,0,0,,,
Ololygon pombali,93,74,0,2,188,370,,54,,1,6,54,,42,0,,1,6,,0,
Scinax rogerioi,15393,28586,3053,1605,10880,55876,1,14373,,732,670,22,47,2025,9398,,1871,705,82,7,
Scinax rossaferesae*,584,11,227,111,96,508,,161,,11,2,,,10,399,,120,0,,,
Scinax rupestris*,94,362,,19,285,40,,12,,1,1,,,0,0,,0,,,,
Ololygon skaios,5316,11511,18,201,3867,9943,10,3491,,776,433,13,6,159,2276,,769,5,1,0,
Scinax tigrinus,4635,9666,247,434,4834,12972,,4770,,769,393,11,18,188,4589,,779,8,5,0,
Scytalopus novacapitalis,9188,14766,802,965,6831,35429,1,8905,,378,292,148,42,617,8255,,1544,711,54,7,
Siagonodon acutirostris,80,283,,85,943,66,,28,,3,0,,,1,2,,2,,,,
Simophis rhinostoma,88299,131867,12432,14709,35853,334463,15899,80617,,4346,1961,1966,103,7992,44501,,15489,1264,1023,35,37
Sporophila nigrorufa,1830,2672,0,402,590,4481,0,,,1,,,,64,0,,2,,,,
Stenocercus albolineatus*,30010,22050,1,60,9868,2900,,570,,48,176,,12,84,4289,,1110,,,,0
Stenocercus canastra*,48,49,,7,309,230,,13,,,0,33,,0,0,,0,1,,0,
Stenocercus quinarius,1254,28273,97,967,12280,405,,571,,22,36,,,26,2765,,1644,31,,8,1
Stenocercus sinesaccus,9411,32386,19,3708,1502,29233,0,6537,,96,271,56,0,380,9032,,819,,,,2
Guyramemua affine,191085,486571,5452,52421,105853,378352,1789,77740,3,3316,4016,842,194,9916,79214,296,20338,945,283,34,62
Synallaxis simoni,11094,16187,1,18081,284,11013,,1288,,21,74,,,1194,91,293,11,,,,
Syndactyla dimidiata,98231,182803,7655,16980,41361,362172,5371,71577,,3252,2277,1095,144,7091,52440,,14851,779,388,15,64
Taoniscus nanus,96441,167495,6326,19881,32677,359667,15779,73154,3,3807,1772,576,98,7977,46190,2,16179,860,981,29,31
Thalpomys cerradensis,102083,296648,371,41805,62694,137929,20,27306,3,1209,2360,284,46,4673,36944,296,9435,172,1,23,28
Thalpomys lasiotis,17213,40710,3100,2067,16275,68120,53,19502,,826,797,341,65,2426,7815,,1639,809,72,7,
Thamnodynastes rutilus,53228,99552,5223,9979,24291,235006,7593,49294,,2593,1526,378,68,5412,35943,,10445,775,418,14,0
Thoropa megatympanum,3315,10295,742,64,1762,3481,,1644,,222,52,1120,9,80,6,,2,8,,0,
Thrichomys apereoides,20955,98951,6057,2483,27740,70087,7,20845,,540,771,1782,65,2073,4135,,1453,685,69,8,0
Thrichomys pachyurus,76408,202511,278,39829,13803,170440,18,31263,,1978,1706,163,106,4838,19856,293,4837,6,1,0,10
Thylamys velutinus,41740,46254,4083,5876,16383,155936,11876,45138,,3039,1244,322,93,4715,29196,,9327,1128,660,17,0
Trachycephalus mambaiensis,2396,40008,187,1107,18588,6534,,2857,,32,197,69,0,99,2348,,1296,11,2,2,0
Trilepida brasiliensis,119792,437338,4121,49457,87003,299275,41,62945,18,2729,3709,544,127,8212,53749,296,14939,798,86,30,59
Trilepida fuliginosa,49518,149451,367,32243,15209,107911,19,18283,,1634,1196,186,39,3872,7376,296,2112,10,1,0,0
Trilepida jani,2398,3406,330,35,525,1903,,926,,170,23,845,6,34,1,,1,8,,0,
Trilepida koppesi,46450,45056,3236,9969,5664,198616,13261,39718,,2060,640,104,18,3777,32875,,8982,124,798,12,64
Trinomys moojeni,291,131,6,9,67,182,,71,,1,1,271,,0,0,,0,2,,0,
Tropidophis preciosus,2,23,0,2,15,7,,12,,,0,30,,0,,,,,,,
Tropidurus callathelys,244,104,1,17,138,157,,,,1,,,,5,0,,0,,,,
Tropidurus chromatops,268,89,,12,137,156,,,,,,,,6,0,,0,,,,
Tropidurus itambere,124311,222235,9691,36488,33074,428797,15919,93255,,4687,2693,1041,197,11185,55746,18,16300,1245,1023,33,64
Tropidurus montanus,6206,27489,2379,490,4229,18027,,8295,,257,230,1592,12,349,78,,77,11,2,1,
Tropidurus oreadicus,185024,443187,764,48338,95171,262159,158,50813,3,2570,3469,408,119,6436,66530,296,16530,178,3,24,92
Tupinambis matipu*,67573,109852,109,20565,16856,65791,5,14609,,478,940,63,77,1595,32415,,5641,,,,49
Tupinambis quadrilineatus,136300,335255,507,43137,71137,185053,27,39031,3,2273,2944,375,109,5378,46823,296,12136,175,2,23,28
Uropelia campestris,230068,595640,6911,54824,115260,434336,9443,93771,155,4293,5119,1352,196,11822,82309,296,21406,1302,412,39,92
Vanzosaura savanicola*,3046,58432,199,2022,28214,3833,,2316,,74,127,158,0,60,7335,,3342,124,,23,1
Xenodon matogrossensis,18053,13333,101,1978,2657,29167,0,4119,,244,122,2,57,441,4137,,555,,,,54
Xenodon nattereri,152276,406248,10160,56451,83070,452627,15924,100042,3,4610,3789,977,170,12095,69484,296,21766,1286,1019,56,65
