Proceratophrys carranca,21,124,9,5,18,91,,86,,3,3,,,1,1,,1,,0,,
Proceratophrys cururu,702,277,7,13,163,228,,238,,3,1,662,1,1,0,,0,,,,
Proceratophrys dibernardoi,5987,9805,113,1884,1436,31444,279,3470,,116,92,4,,133,9614,,1983,,,,193
Proceratophrys goyana,12735,42527,252,491,4551,25233,205,5181,,702,310,11,67,2126,3281,,1731,0,0,,0
Proceratophrys huntingtoni,258,295,0,19,71,96,,9,,0,1,,,62,109,,7,,,,
Proceratophrys moratoi,18144,8247,2498,3928,1855,60189,24620,26181,,1826,240,131,52,2712,15846,,7602,478,866,18,0
Proceratophrys rotundipalpebra,16,128,,25,198,8,,1,,,0,,,0,,,0,,,,
Proceratophrys salvatori,3655,6807,67,133,2699,6688,0,2793,,876,221,4,8,328,2959,,818,4,1,0,0
Proceratophrys strussmannae,21,59,0,1,1,145,0,2,,0,2,,,4,0,,0,,,,
Proceratophrys vielliardi,2426,3395,127,177,1871,5852,8,1673,,522,82,,,191,3179,,1661,7,0,0,0
Pseudis tocantins,34091,98091,71,34575,8938,64784,0,4274,,212,469,31,3,3033,2246,413,975,,,,0
Pseudopaludicola atragula*,868,61,4,319,1,5796,2105,2431,,114,5,,,608,76,,134,9,36,1,
Pseudopaludicola coracoralinae*,88,24,1,6,3,378,0,82,,8,1,0,,3,71,,67,,,,
Pseudopaludicola facureae*,4921,1957,216,892,162,20218,1502,6658,,862,70,1,5,225,5381,,3288,1,1,0,0
Pseudopaludicola ibisoroca*,54,148,1,22,3,254,10,70,,17,2,,,0,102,,39,,,,2
Pseudopaludicola jazmynmcdonaldae*,164,86,,18,7,95,,5,,,2,,,30,0,,1,,,,
Pseudopaludicola mineira*,53,153,1,19,130,38,,70,,3,0,254,,0,0,,,,,,
Pseudopaludicola ternetzi*,104319,207524,4328,48304,19059,335819,5315,52629,,3046,1716,172,92,6738,58106,413,20246,30,77,1,313
Psilops seductus*,15,512,0,12,101,4,,16,,,1,,,0,48,,28,0,,,0
Pyrrhura pfrimeri,541,6673,3,12,324,5079,,845,,20,17,183,,27,21,,39,,,,0
Rhachidelus brazili,103331,114041,14279,18986,21104,345624,33260,86051,,5553,1613,451,226,9578,70832,,24938,1821,1590,44,312
Rhachisaurus brachylepis,2529,7527,1167,91,1452,3888,,1590,,285,45,1073,13,76,10,,5,5,0,0,
Rhinella cerradensis,50141,149472,2796,9395,31695,210244,3242,36269,,2364,1538,302,86,3725,49408,,15577,187,11,59,1008
Rhinella inopina,1080,27450,47,937,12886,1388,,1176,,19,135,52,,24,6215,,1169,38,,1,542
Rhinella ocellata,146651,314551,1300,47018,59685,272770,3165,41553,3,2978,2091,206,170,7014,83108,413,22432,11,11,0,504
Rhinella rubescens,54135,115714,9741,7125,35768,183585,13648,57980,,3597,1454,1950,158,6184,39371,,15738,1769,481,18,19
Rhinella scitula,11887,5225,82,1115,555,21446,262,4470,,75,27,0,2,90,4371,,1333,,,,
Rhinella sebbeni*,2136,2915,112,48,136,5291,243,1445,,43,39,3,19,123,340,,183,0,,,
Rhinella veredas,2485,49147,597,1081,13740,6553,,4355,,78,585,6,,187,2757,,1190,112,5,53,93
Rhipidomys ipukensis,3671,5093,14,4715,88,2456,,259,,5,24,,,401,128,194,30,,,,
Rhipidomys macrurus,128925,362271,17357,41852,77914,430731,33203,104359,49,5809,3462,2307,214,12927,87184,200,28468,2036,1542,105,1117
Saltatricula atricollis,244299,588206,17980,59452,112942,509029,33503,117504,169,6647,4938,2327,319,15759,130928,413,38613,2042,1596,106,1316
Salvator duseni,39258,87446,1997,6971,22298,158451,2948,28999,3,2321,877,306,87,2974,37571,,12333,14,2,0,456
Scinax cabralensis,58,138,5,1,26,203,,95,,0,0,16,,0,0,,0,,,,
Ololygon canastrensis,3454,1882,331,319,2031,12977,234,4429,,99,22,287,34,518,1446,,829,453,42,3,
Ololygon centralis,1486,1235,36,31,542,3595,,1279,,284,61,,0,229,1464,,845,0,0,,0
Scinax constrictus,96258,224327,826,42626,26681,200625,1128,28276,,1843,1508,141,161,6002,56189,413,14205,1,0,,329
Scinax curicica,5963,5335,911,43,1091,2691,,1552,,65,34,1909,100,39,0,,0,12,0,0,
Ololygon goya*,21,148,,1,55,88,,50,,,2,,,0,,,3,,,,
Scinax haddadorum*,64,127,,7,8,239,,20,,,0,,,1,48,,27,,,,
Ololygon machadoi,2262,7850,851,36,1038,1671,,647,,14,41,860,0,43,0,,1,7,0,0,
Scinax maracaya,734,326,103,54,134,2873,7,782,,71,6,16,,66,64,,42,108,7,1,
Julianus pinimus,93,113,1,7,96,147,,140,,3,0,116,,3,0,,0,0,,,
Ololygon pombali,96,72,1,2,196,343,1,67,,1,4,54,,44,1,,2,8,0,0,
Scinax rogerioi,14866,26592,4466,1677,10525,49074,172,15323,,890,540,22,71,2377,13047,,4557,989,132,8,1
Scinax rossaferesae*,576,30,292,170,123,224,,183,,13,2,,,9,520,,98,0,,,
Scinax rupestris*,95,359,,20,286,42,,10,,2,0,,,0,1,,1,,,,
Ololygon skaios,5164,10873,47,205,3636,9122,174,3324,,922,311,13,20,250,3686,,1046,2,1,0,1
Scinax tigrinus,4399,8775,400,437,4280,11680,,4387,,915,269,11,28,456,6457,,1805,15,4,0,1
Scytalopus novacapitalis,9004,13722,1165,1002,6484,29743,283,9300,,466,220,148,61,839,11425,,3922,1036,106,8,1
Siagonodon acutirostris,79,271,,86,944,80,,18,,3,0,,,1,3,,8,,,,0
Simophis rhinostoma,84618,122947,18222,15486,34886,298738,32916,85468,,5298,1628,1966,147,9101,56175,,21503,1899,1598,46,214
Sporophila nigrorufa,1242,2500,0,298,697,5266,,,,1,,,,22,2,,14,,,,
Stenocercus albolineatus*,28653,20717,9,53,9259,4111,2,234,,53,167,,18,73,5835,,1913,,,,82
Stenocercus canastra*,46,51,0,9,317,222,,12,,,0,33,,0,0,,0,1,,,
Stenocercus quinarius,1118,25364,80,994,10877,658,,1097,,38,120,,,20,6209,,1457,80,0,10,258
Stenocercus sinesaccus,9435,28587,131,3523,1344,30376,4,5045,,114,198,56,0,392,11849,,2357,,,,42
Guyramemua affine,178501,444617,8249,52534,98679,378762,9744,76477,3,4035,3710,842,293,10965,115832,413,31940,1288,467,75,1297
Synallaxis simoni,10471,15061,2,17844,218,13119,,1042,,26,89,,,1086,213,379,82,,,,
Syndactyla dimidiata,93791,167587,11556,17627,39395,339456,17484,74438,,3964,1887,1092,215,8045,66880,,22981,1201,622,19,308
Taoniscus nanus,92463,151637,9775,20296,30801,334728,32944,75671,3,4634,1477,576,165,9304,60213,7,21980,1272,1536,40,401
Thalpomys cerradensis,94329,270073,466,41296,57444,152811,383,22922,3,1442,2280,284,93,5157,61107,397,12689,154,1,59,940
Thalpomys lasiotis,16718,38077,4879,2168,15790,61178,271,21242,,1000,653,341,98,2653,11412,,4063,1164,121,7,1
Thamnodynastes rutilus,51173,91311,8111,10513,23619,212614,18731,52552,,3166,1273,377,106,6358,43273,,16513,1187,648,18,198
Thoropa megatympanum,3247,9878,1078,80,1710,3686,,1580,,269,51,1120,12,68,9,,5,8,0,0,
Thrichomys apereoides,20047,94371,8297,2635,26999,66314,317,22729,,655,729,1785,97,2243,6892,,3454,998,126,9,7
Thrichomys pachyurus,72201,183950,532,39425,12867,181119,563,26770,,2386,1406,163,166,5534,30522,383,10279,5,1,0,71
Thylamys velutinus,40945,43221,6063,6304,16018,130011,22662,48591,,3695,970,321,133,5486,35568,,14337,1733,943,23,2
Trachycephalus mambaiensis,2194,37372,143,1139,16911,7373,0,3222,,42,264,69,0,98,5187,,1332,32,1,2,350
Trilepida brasiliensis,114037,401708,5866,49452,81026,305438,2492,60428,18,3315,3382,548,200,9252,81520,413,23842,999,141,69,1122
Trilepida fuliginosa,47344,137200,513,31765,14402,115195,374,17134,,1974,970,186,86,4605,12122,413,5423,15,2,0,1
Trilepida jani,2337,3258,460,42,520,1913,,962,,202,23,846,7,27,2,,1,8,0,0,
Trilepida koppesi,44486,39723,5370,10547,5329,179010,26449,41585,,2541,549,104,21,4330,36343,,13413,250,1056,18,300
Trinomys moojeni,289,129,14,10,67,171,,76,,2,0,272,,1,0,,0,2,,0,
Tropidophis preciosus,2,24,1,2,15,5,,12,,,0,30,,0,,,,,,,
Tropidurus callathelys,221,99,0,20,139,174,,,,1,,,,4,0,,8,,,,
Tropidurus chromatops,220,91,,12,136,193,,,,,,,,6,0,,9,,,,
Tropidurus itambere,119538,201753,14793,36851,31796,402519,33034,95024,,5698,2249,1040,295,12649,70864,32,26051,1857,1596,44,313
Tropidurus montanus,5924,25684,3047,538,4170,19373,,8253,,313,217,1593,15,320,91,,153,23,7,1,
Tropidurus oreadicus,171549,403737,1411,47921,88152,280450,1704,44891,3,3115,3269,408,186,7070,101351,413,25071,190,5,59,1315
Tupinambis matipu*,60873,99162,327,20085,15564,72005,68,10020,,575,864,63,96,1611,45291,,9743,,,,273
Tupinambis quadrilineatus,126827,305035,712,42778,64696,199737,607,33676,3,2745,2727,375,170,6122,74890,413,18238,168,4,59,1029
Uropelia campestris,214224,549226,10719,54947,108274,435143,20617,92927,157,5201,4620,1356,298,12844,120030,413,34093,1897,667,81,1316
Vanzosaura savanicola*,2812,53502,168,2050,24510,4951,,2835,,102,266,158,1,67,14640,,2233,148,0,56,807
Xenodon matogrossensis,16946,12346,197,2017,2481,29814,16,4430,,289,93,2,67,374,4695,,1231,,,,23
Xenodon nattereri,145020,372902,14878,56835,77542,432768,33259,101270,3,5617,3425,980,256,13513,98387,397,30688,1849,1593,106,1126
