assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
15155902,15155895,Apostolepis dimidiata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,dimidiata,,,,"(Jan, 1862)",LC,,3.1,Stable,Global
15156028,15155994,Apostolepis dorbignyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,dorbignyi,,,,"(Schlegel, 1837)",DD,,3.1,Unknown,Global
15156506,15156501,Apostolepis intermedia,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,intermedia,,,,"Koslowsky, 1898",LC,,3.1,Unknown,Global
15156860,15156851,Apostolepis niceforoi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,niceforoi,,,,"Amaral, 1935",DD,,3.1,Unknown,Global
15156949,15156936,Apostolepis nigrolineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,nigrolineatus,,,,"(Peters, 1896)",LC,,3.1,Unknown,Global
15157001,15156955,Apostolepis nigroterminata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,nigroterminata,,,,"Boulenger, 1896",LC,,3.1,Unknown,Global
15157548,15157546,Apostolepis tenuis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,tenuis,,,,"Ruthven, 1927",DD,,3.1,Unknown,Global
15157568,15157565,Apostolepis tertulianobeui,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,tertulianobeui,,,,"De Lema, 2004",LC,,3.1,Unknown,Global
15157600,15157593,Apostolepis vittata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Apostolepis,vittata,,,,"(Cope, 1887)",VU,B1ab(iii)+2ab(iii),3.1,Unknown,Global
15157849,15157826,Atractus badius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,badius,,,,"(Boie, 1827)",LC,,3.1,Unknown,Global
15157956,15157953,Atractus caxiuana,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,caxiuana,,,,"Da Costa Prudente &amp; Santos-Costa, 2006",DD,,3.1,Unknown,Global
15158057,15158016,Atractus elaps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,elaps,,,,"(Günther, 1858)",LC,,3.1,Unknown,Global
15158198,15158091,Atractus flammigerus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,flammigerus,,,,"(Boie, 1827)",LC,,3.1,Unknown,Global
15158409,15158400,Atractus latifrons,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,latifrons,,,,"(Günther, 1868)",LC,,3.1,Stable,Global
15158433,15158430,Atractus paraguayensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,paraguayensis,,,,"Werner, 1924",LC,,3.1,Unknown,Global
15158457,15158448,Atractus reticulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,reticulatus,,,,"(Boulenger, 1885)",LC,,3.1,Stable,Global
15158488,15158485,Atractus thalesdelemai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,thalesdelemai,,,,"Passos, Fernandes &amp; Zanella, 2005",EN,B2ab(iii),3.1,Unknown,Global
15158512,15158505,Atractus zebrinus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,zebrinus,,,,"(Jan, 1862)",LC,,3.1,Unknown,Global
15158527,15158518,Boiruna maculata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Boiruna,maculata,,,,"(Boulenger, 1896)",LC,,3.1,Stable,Global
15158536,15158533,Boiruna sertaneja,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Boiruna,sertaneja,,,,"Zaher, 1996",LC,,3.1,Unknown,Global
15158542,39905,Calamodontophis paucidens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Calamodontophis,paucidens,,,,"(Amaral, 1935)",EN,B2ab(iii),3.1,Unknown,Global
15158627,39906,Calamodontophis ronaldoi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Calamodontophis,ronaldoi,,,,"Franco, de Carvalho Cintra &amp; de Lema, 2006",EN,B1ab(iii),3.1,Decreasing,Global
15158709,15158700,Cercophis auratus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Cercophis,auratus,,,,"(Schlegel, 1837)",DD,,3.1,Unknown,Global
15158743,15158734,Chironius flavolineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,flavolineatus,,,,"(Jan, 1863)",LC,,3.1,Unknown,Global
15158752,15158749,Chironius laurenti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,laurenti,,,,"Dixon, Wiest &amp; Cei, 1993",LC,,3.1,Unknown,Global
15177305,15177300,Dipsas indica,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Dipsas,indica,,,,"Laurenti, 1768",LC,,3.1,Stable,Global
15177399,15177369,Drepanoides anomalus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Drepanoides,anomalus,,,,"(Jan, 1863)",LC,,3.1,Stable,Global
15177775,15177651,Echinanthera cyanopleura,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Echinanthera,cyanopleura,,,,"(Cope, 1885)",LC,,3.1,Unknown,Global
15178466,15178420,Helicops angulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,angulatus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
15178570,15178559,Helicops carinicaudus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,carinicaudus,,,,"(Wied-Nieuwied, 1825)",LC,,3.1,Unknown,Global
15178728,15178721,Helicops hagmanni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,hagmanni,,,,"Roux, 1910",LC,,3.1,Stable,Global
15178737,15178734,Helicops infrataeniatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,infrataeniatus,,,,"Jan, 1865",LC,,3.1,Stable,Global
15178836,15178817,Helicops leopardinus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,leopardinus,,,,"(Schlegel, 1837)",LC,,3.1,Stable,Global
15178896,15178890,Helicops polylepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,polylepis,,,,"Günther, 1861",LC,,3.1,Stable,Global
15179095,15179049,Helicops pastazae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,pastazae,,,,"Shreve, 1934",LC,,3.1,Unknown,Global
15179131,15179127,Helicops yacu,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Helicops,yacu,,,,"Rossman &amp; Dixon, 1975",LC,,3.1,Unknown,Global
15179146,15179137,Hydrodynastes bicinctus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Hydrodynastes,bicinctus,,,,"(Herrmann, 1804)",LC,,3.1,Unknown,Global
15179161,15179152,Hydrodynastes gigas,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Hydrodynastes,gigas,,,,"(Duméril, Bibron &amp; Duméril, 1854)",LC,,3.1,Stable,Global
15179185,15179176,Imantodes lentiferus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Imantodes,lentiferus,,,,"(Cope, 1894)",LC,,3.1,Stable,Global
15179207,15179202,Erythrolamprus breviceps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,breviceps,,,,"(Cope, 1860)",LC,,3.1,Stable,Global
15179229,15179222,Erythrolamprus cobella,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,cobella,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
15179394,15179357,Erythrolamprus semiaureus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,semiaureus,,,,"(Cope, 1862)",LC,,3.1,Stable,Global
15179403,15179400,Erythrolamprus taeniogaster,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,taeniogaster,,,,"(Jan, 1863)",LC,,3.1,Stable,Global
15179414,15179409,Oxyrhopus trigeminus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,trigeminus,,,,"Duméril, Bibron &amp; Duméril, 1854",LC,,3.1,Stable,Global
15179429,15179426,Oxyrhopus clathratus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,clathratus,,,,"Duméril, Bibron &amp; Duméril, 1854",LC,,3.1,Unknown,Global
15179483,15179473,Oxyrhopus formosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,formosus,,,,"(Wied-Neuwied, 1820)",LC,,3.1,Unknown,Global
15179492,15179489,Oxyrhopus guibei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,guibei,,,,"Hoge &amp; Romano, 1977",LC,,3.1,Stable,Global
15179518,15179513,Oxyrhopus rhombifer,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,rhombifer,,,,"Duméril, Bibron &amp; Duméril, 1854",LC,,3.1,Stable,Global
15179526,15179524,Oxyrhopus vanidicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,vanidicus,,,,"Lynch, 2009",LC,,3.1,Unknown,Global
15181412,15181405,Phalotris bilineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Phalotris,bilineatus,,,,"(Duméril, Bibron &amp; Duméril, 1854)",LC,,3.1,Unknown,Global
15181459,15181457,Phalotris matogrossensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Phalotris,matogrossensis,,,,"De Lema, D’Agostini &amp; Cappelari, 2005",LC,,3.1,Unknown,Global
15181476,15181469,Phalotris mertensi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Phalotris,mertensi,,,,"(Hoge, 1955)",LC,,3.1,Unknown,Global
15181506,15181504,Phalotris nigrilatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Phalotris,nigrilatus,,,,"Ferrarezzi, 1993",EN,B1ab(iii),3.1,Unknown,Global
15181526,15181524,Phalotris sansebastiani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Phalotris,sansebastiani,,,,"Jansen &amp; Köhler, 2008",LC,,3.1,Stable,Global
15181607,15181564,Phalotris reticulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Phalotris,reticulatus,,,,"(Peters, 1860)",LC,,3.1,Unknown,Global
15181620,15181613,Philodryas aestiva,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,aestiva,,,,"(Duméril, Bibron &amp; Duméril, 1854)",LC,,3.1,Stable,Global
15181760,15181735,Philodryas agassizii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,agassizii,,,,"(Jan, 1863)",LC,,3.1,Decreasing,Global
15181770,15181766,Philodryas baroni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,baroni,,,,"Berg, 1895",LC,,3.1,Stable,Global
15181816,15181813,Philodryas laticeps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,laticeps,,,,"Werner, 1900",DD,,3.1,Unknown,Global
15181839,15181834,Philodryas mattogrossensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,mattogrossensis,,,,"Koslowsky, 1898",LC,,3.1,Stable,Global
15181927,15181870,Philodryas nattereri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,nattereri,,,,"Steindachner, 1870",LC,,3.1,Stable,Global
15181944,15181934,Philodryas olfersii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,olfersii,,,,"(Lichtenstein, 1823)",LC,,3.1,Stable,Global
15182048,15182036,Philodryas patagoniensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,patagoniensis,,,,"(Girard, 1858)",LC,,3.1,Stable,Global
15182298,15182284,Philodryas viridissima,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,viridissima,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
15182328,15182322,Psomophis genimaculatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Psomophis,genimaculatus,,,,"(Boettger, 1885)",LC,,3.1,Stable,Global
15182384,15182335,Psomophis joberti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Psomophis,joberti,,,,"(Sauvage, 1884)",LC,,3.1,Unknown,Global
15182475,15182460,Dipsas turgida,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Dipsas,turgida,,,,"(Cope, 1868)",LC,,3.1,Stable,Global
15182501,15182493,Dipsas mikanii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Dipsas,mikanii,,,,"Schlegel, 1837",LC,,3.1,Stable,Global
15182912,15182904,Taeniophallus brevirostris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Taeniophallus,brevirostris,,,,"(Peters, 1863)",LC,,3.1,Stable,Global
15182961,15182954,Taeniophallus occipitalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Taeniophallus,occipitalis,,,,"(Jan, 1863)",LC,,3.1,Stable,Global
15183024,15182980,Taeniophallus poecilopogon,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Taeniophallus,poecilopogon,,,,"(Cope, 1863)",LC,,3.1,Unknown,Global
15183105,15183091,Dryophylax hypoconia,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Dryophylax,hypoconia,,,,"(Cope, 1860)",LC,,3.1,Stable,Global
15183122,15183119,Zonateres lanei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Zonateres,lanei,,,,"(Bailey, Thomas &amp; Da Silva, 2005)",LC,,3.1,Unknown,Global
15183370,15183361,Xenodon dorbignyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenodon,dorbignyi,,,,"(Duméril, Bibron &amp; Duméril, 1854)",LC,,3.1,Unknown,Global
15183459,112539440,Xenodon histricus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenodon,histricus,,,,"(Jan, 1863)",LC,,3.1,Unknown,Global
15183545,15183534,Xenodon merremi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenodon,merremi,,,,"(Wagler, 1824)",LC,,3.1,Unknown,Global
15183668,15183645,Xenodon pulcher,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenodon,pulcher,,,,"(Jan, 1863)",LC,,3.1,Stable,Global
15183683,176857,Xenodon semicinctus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenodon,semicinctus,,,,"(Duméril, Bibron &amp; Duméril, 1854)",LC,,3.1,Stable,Global
15183698,15183689,Xenodon severus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenodon,severus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
15183713,15183704,Xenopholis undulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenopholis,undulatus,,,,"(Jensen, 1900)",LC,,3.1,Unknown,Global
15183721,15183719,Xenopholis werdingorum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenopholis,werdingorum,,,,"Jansen, Álvarez &amp; Köhler, 2009",LC,,3.1,Stable,Global
15183779,15183770,Spilotes sulphureus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Spilotes,sulphureus,,,,"(Wagler, 1824)",LC,,3.1,Stable,Global
15183794,15183785,Rhinobothryum lentiginosum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Rhinobothryum,lentiginosum,,,,"(Scopoli, 1785)",LC,,3.1,Stable,Global
15202193,15201853,Leptomicrurus collaris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Leptomicrurus,collaris,,,,"(Schlegel, 1837)",LC,,3.1,Unknown,Global
15202820,15202813,Micrurus albicinctus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,albicinctus,,,,"Amaral, 1926",LC,,3.1,Unknown,Global
15202835,15202826,Micrurus annellatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,annellatus,,,,"(Peters, 1871)",LC,,3.1,Unknown,Global
15202846,15202841,Micrurus averyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,averyi,,,,"Schmidt, 1939",LC,,3.1,Unknown,Global
15202876,15202867,Micrurus filiformis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,filiformis,,,,"(Günther, 1859)",LC,,3.1,Unknown,Global
15202891,15202882,Micrurus hemprichii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,hemprichii,,,,"(Jan, 1858)",LC,,3.1,Stable,Global
15202921,15202912,Micrurus lemniscatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,lemniscatus,,,,"(Linnaeus, 1758)",LC,,3.1,Decreasing,Global
15202930,15202927,Micrurus silviae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,silviae,,,,"Di Bernardo, Borges-Martins &amp; Da Silva, 2007",VU,A2c+3c,3.1,Decreasing,Global
15202939,15202936,Micrurus tricolor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,tricolor,,,,"Hoge, 1956",LC,,3.1,Unknown,Global
15202965,15202956,Epictia diaplocia,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LEPTOTYPHLOPIDAE,Epictia,diaplocia,,,,"(Orejas-Miranda, 1969)",LC,,3.1,Unknown,Global
15202980,15202971,Epictia munoai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LEPTOTYPHLOPIDAE,Epictia,munoai,,,,"(Orejas-Miranda, 1961)",LC,,3.1,Unknown,Global
15203007,15203002,Amerotyphlops brongersmianus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Amerotyphlops,brongersmianus,,,,"(Vanzolini, 1976)",LC,,3.1,Stable,Global
15203018,15203013,Amerotyphlops yonenagae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Amerotyphlops,yonenagae,,,,"(Rodrigues, 1991)",LC,,3.1,Unknown,Global
15203274,15203217,Bothrops mattogrossensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,mattogrossensis,,,,"Amaral, 1925",LC,,3.1,Unknown,Global
15203298,15203290,Bothrops diporus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,diporus,,,,"Cope, 1862",LC,,3.1,Unknown,Global
15203411,15203324,Bothrops jararaca,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,jararaca,,,,"(Wied-Neuwied, 1824)",LC,,3.1,Unknown,Global
15203493,15203480,Bothrops neuwiedi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,neuwiedi,,,,"Wagler, 1824",LC,,3.1,Unknown,Global
15203530,15203510,Bothrops pauloensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,pauloensis,,,,"Amaral, 1925",LC,,3.1,Unknown,Global
15203553,15203544,Bothrops pubescens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,pubescens,,,,"(Cope, 1870)",LC,,3.1,Unknown,Global
15203579,15203567,Bothrops bilineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,bilineatus,,,,"(Wied-Neuwied, 1821)",LC,,3.1,Stable,Global
15203769,15203757,Bothrops taeniatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,taeniatus,,,,"Wagler, 1824",LC,,3.1,Stable,Global
15203866,15203857,Bothrops alternatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,alternatus,,,,"Duméril, Bibron &amp; Duméril, 1854",LC,,3.1,Unknown,Global
15203913,15203902,Bothrops cotiara,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,cotiara,,,,"(Gomes, 1913)",LC,,3.1,Decreasing,Global
15203958,15203950,Bothrops jonathani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,jonathani,,,,"Harvey, 1994",DD,,3.1,Unknown,Global
15204030,15204024,Bothrocophias hyoprora,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrocophias,hyoprora,,,,"(Amaral, 1935)",LC,,3.1,Stable,Global
15204050,15204044,Bothrocophias microphthalmus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrocophias,microphthalmus,,,,"(Cope, 1876)",LC,,3.1,Unknown,Global
15204086,167047,Anilius scytale,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANILIIDAE,Anilius,scytale,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
17924752,41546,Alouatta sara,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Alouatta,sara,,,,"Elliot, 1910",NT,A4cd,3.1,Decreasing,Global
17932254,39945,Leontocebus nigricollis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontocebus,nigricollis,,,,"(Spix, 1823)",LC,,3.1,Decreasing,Global
17934089,39912,Mico leucippe,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Mico,leucippe,,,,"(Thomas, 1922)",LC,,3.1,Decreasing,Global
17934268,39911,Mico intermedius,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Mico,intermedius,,,,"(Hershkovitz, 1977)",LC,,3.1,Decreasing,Global
17934547,39913,Mico nigriceps,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Mico,nigriceps,,,,"(Ferrari &amp; Lopes, 1992)",NT,,3.1,Decreasing,Global
17935400,11505,Leontopithecus chrysopygus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontopithecus,chrysopygus,,,,"(Mikan, 1823)",EN,A3ce,3.1,Decreasing,Global
17940474,19839,Saimiri vanzolinii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Saimiri,vanzolinii,,,,"Ayres, 1985",EN,A3c; B1ab(iii),3.1,Decreasing,Global
17971958,70609726,Pithecia monachus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Pithecia,monachus,,,,"(É. Geoffroy Saint-Hilaire, 1812)",LC,,3.1,Decreasing,Global
17972422,39954,Callicebus coimbrai,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,coimbrai,,,,"Kobayashi &amp; Langguth, 1999",EN,"B2ab(ii,iii,iv,v); C2a(i,ii)",3.1,Decreasing,Global
17972778,41550,Plecturocebus modestus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,modestus,,,,"Lönnberg, 1939",EN,A3cd,3.1,Decreasing,Global
17973006,41552,Plecturocebus caligatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,caligatus,,,,"(Wagner, 1842)",LC,,3.1,Unknown,Global
17973161,41561,Plecturocebus bernhardi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,bernhardi,,,,"M. van Roosmalen, T. van Roosmalen &amp; R.A. Mittermeier, 2002",LC,,3.1,Stable,Global
17973667,39943,Callicebus nigrifrons,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,nigrifrons,,,,"(Spix, 1823)",NT,A2c,3.1,Decreasing,Global
17974148,41558,Plecturocebus brunneus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,brunneus,,,,"(Wagner, 1842)",VU,A3cd+4cd,3.1,Decreasing,Global
17974353,41560,Plecturocebus baptista,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,baptista,,,,"Lönnberg, 1939",LC,,3.1,Stable,Global
17975106,39930,Callicebus melanochir,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,melanochir,,,,"Wied-Neuwied, 1820",VU,A4c,3.1,Decreasing,Global
17975232,3549,Plecturocebus dubius,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,dubius,,,,"Hershkovitz, 1990",LC,,3.1,Unknown,Global
17975516,3554,Plecturocebus olallae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,olallae,,,,"Lönnberg, 1939",CR,A3cd,3.1,Decreasing,Global
17976546,43891,Chiropotes chiropotes,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,chiropotes,,,,"(Humboldt, 1811)",LC,,3.1,Stable,Global
17976648,43892,Chiropotes utahickae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,utahickae,,,,"Hershkovitz, 1985",VU,A4cd,3.1,Decreasing,Global
17980514,19829,Leontocebus cruzlimai,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontocebus,cruzlimai,,,,"Hershkovitz, 1966",LC,,3.1,Unknown,Global
17980668,42693,Leontocebus fuscus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontocebus,fuscus,,,,"(Lesson, 1840)",LC,,3.1,Unknown,Global
